#teameditpage,,,,,,,
ChapterTitle80,Chapter 80,,第80章,,,,
ChapterTitle81,Chapter 81,,第81章,,,,
ChapterTitle82,Chapter 82,,第82章,,,,
ChapterTitle83,Chapter 83,,第83章,,,,
ChapterTitle84,Chapter 84,,第84章,,,,
ChapterTitle85,Chapter 85,,第85章,,,,
ChapterTitle86,Chapter 86,,第86章,,,,
ChapterTitle87,Chapter 87,,第87章,,,,
ChapterTitle88,Chapter 88,,第88章,,,,
ChapterTitle89,Chapter 89,,第89章,,,,
ChapterTitle90,Chapter 90,,第90章,,,,
ChapterTitle91,Chapter 91,,第91章,,,,
ChapterTitle92,Chapter 92,,第92章,,,,
ChapterTitle93,Chapter 93,,第93章,,,,
ChapterTitle94,Chapter 94,,第94章,,,,
ChapterTitle95,Chapter 95,,第95章,,,,
ChapterTitle96,Chapter 96,,第96章,,,,
ChapterTitle97,Chapter 97,,第97章,,,,
ChapterTitle98,Chapter 98,,第98章,,,,
ChapterTitle99,Chapter 99,,第99章,,,,
ChapterTitle100,Chapter 100,,第100章,,,,
ChapterTitle101,Chapter 101,,第101章,,,,
ChapterTitle102,Chapter 102,,第102章,,,,
ChapterTitle103,Chapter 103,,第103章,,,,
ChapterTitle104,Chapter 104,,第104章,,,,
ChapterTitle105,Chapter 105,,第105章,,,,
ChapterTitle106,Chapter 106,,第106章,,,,
ChapterTitle107,Chapter 107,,第107章,,,,
ChapterTitle108,Chapter 108,,第108章,,,,
ChapterTitle109,Chapter 109,,第109章,,,,
ChapterTitle110,Chapter 110,,第110章,,,,
ChapterTitle111,Chapter 111,,第111章,,,,
ChapterTitle112,Chapter 112,,第112章,,,,
ChapterTitle113,Chapter 113,,第113章,,,,
ChapterTitle114,Chapter 114,,第114章,,,,
ChapterTitle115,Chapter 115,,第115章,,,,
ChapterTitle116,Chapter 116,,第116章,,,,
ChapterTitle117,Chapter 117,,第117章,,,,
ChapterTitle118,Chapter 118,,第118章,,,,
ChapterTitle119,Chapter 119,,第119章,,,,
ChapterTitle120,Chapter 120,,第120章,,,,
ChapterTitle121,Chapter 121,,第121章,,,,
ChapterTitle122,Chapter 122,,第122章,,,,
ChapterTitle123,Chapter 123,,第123章,,,,
ChapterTitle124,Chapter 124,,第124章,,,,
ChapterTitle125,Chapter 125,,第125章,,,,
ChapterTitle126,Chapter 126,,第126章,,,,
ChapterTitle127,Chapter 127,,第127章,,,,
ChapterTitle128,Chapter 128,,第128章,,,,
ChapterTitle129,Chapter 129,,第129章,,,,
ChapterTitle130,Chapter 130,,第130章,,,,
ChapterTitle131,Chapter 131,,第131章,,,,
ChapterTitle132,Chapter 132,,第132章,,,,
ChapterTitle133,Chapter 133,,第133章,,,,
ChapterTitle134,Chapter 134,,第134章,,,,
ChapterTitle135,Chapter 135,,第135章,,,,
ChapterTitle136,Chapter 136,,第136章,,,,
ChapterTitle137,Chapter 137,,第137章,,,,
ChapterTitle138,Chapter 138,,第138章,,,,
ChapterTitle139,Chapter 139,,第139章,,,,
ChapterTitle140,Chapter 140,,第140章,,,,
ChapterTitle141,Chapter 141,,第141章,,,,
ChapterTitle142,Chapter 142,,第142章,,,,
ChapterTitle143,Chapter 143,,第143章,,,,
ChapterTitle144,Chapter 144,,第144章,,,,
ChapterTitle145,Chapter 145,,第145章,,,,
ChapterTitle146,Chapter 146,,第146章,,,,
ChapterTitle147,Chapter 147,,第147章,,,,
ChapterTitle148,Chapter 148,,第148章,,,,
ChapterTitle149,Chapter 149,,第149章,,,,
ChapterTitle150,Chapter 150,,第150章,,,,
ChapterTitle151,Chapter 151,,第151章,,,,
ChapterTitle152,Chapter 152,,第152章,,,,
ChapterTitle153,Chapter 153,,第153章,,,,
ChapterTitle154,Chapter 154,,第154章,,,,
ChapterTitle155,Chapter 155,,第155章,,,,
ChapterTitle156,Chapter 156,,第156章,,,,
ChapterTitle157,Chapter 157,,第157章,,,,
ChapterTitle158,Chapter 158,,第158章,,,,
ChapterTitle159,Chapter 159,,第159章,,,,
ChapterTitle160,Chapter 160,,第160章,,,,
,,,,,,,
,,,,,,,
,,,,,,,
#HardChapterTitle,,,,,,,
ChapterTitleH1,Hard - Chapter 1,,Hard - Chapter 1章,,,,
ChapterTitleH2,Hard - Chapter 2,,Hard - Chapter 2章,,,,
ChapterTitleH3,Hard - Chapter 3,,Hard - Chapter 3章,,,,
ChapterTitleH4,Hard - Chapter 4,,Hard - Chapter 4章,,,,
ChapterTitleH5,Hard - Chapter 5,,Hard - Chapter 5章,,,,
ChapterTitleH6,Hard - Chapter 6,,Hard - Chapter 6章,,,,
ChapterTitleH7,Hard - Chapter 7,,Hard - Chapter 7章,,,,
ChapterTitleH8,Hard - Chapter 8,,Hard - Chapter 8章,,,,
ChapterTitleH9,Hard - Chapter 9,,Hard - Chapter 9章,,,,
ChapterTitleH10,Hard - Chapter 10,,Hard - Chapter 10章,,,,
ChapterTitleH11,Hard - Chapter 11,,Hard - Chapter 11章,,,,
ChapterTitleH12,Hard - Chapter 12,,Hard - Chapter 12章,,,,
ChapterTitleH13,Hard - Chapter 13,,Hard - Chapter 13章,,,,
ChapterTitleH14,Hard - Chapter 14,,Hard - Chapter 14章,,,,
ChapterTitleH15,Hard - Chapter 15,,Hard - Chapter 15章,,,,
ChapterTitleH16,Hard - Chapter 16,,Hard - Chapter 16章,,,,
ChapterTitleH17,Hard - Chapter 17,,Hard - Chapter 17章,,,,
ChapterTitleH18,Hard - Chapter 18,,Hard - Chapter 18章,,,,
ChapterTitleH19,Hard - Chapter 19,,Hard - Chapter 19章,,,,
ChapterTitleH20,Hard - Chapter 20,,Hard - Chapter 20章,,,,
ChapterTitleH21,Hard - Chapter 21,,Hard - Chapter 21章,,,,
ChapterTitleH22,Hard - Chapter 22,,Hard - Chapter 22章,,,,
ChapterTitleH23,Hard - Chapter 23,,Hard - Chapter 23章,,,,
ChapterTitleH24,Hard - Chapter 24,,Hard - Chapter 24章,,,,
ChapterTitleH25,Hard - Chapter 25,,Hard - Chapter 25章,,,,
ChapterTitleH26,Hard - Chapter 26,,Hard - Chapter 26章,,,,
ChapterTitleH27,Hard - Chapter 27,,Hard - Chapter 27章,,,,
ChapterTitleH28,Hard - Chapter 28,,Hard - Chapter 28章,,,,
ChapterTitleH29,Hard - Chapter 29,,Hard - Chapter 29章,,,,
ChapterTitleH30,Hard - Chapter 30,,Hard - Chapter 30章,,,,
ChapterTitleH31,Hard - Chapter 31,,Hard - Chapter 31章,,,,
ChapterTitleH32,Hard - Chapter 32,,Hard - Chapter 32章,,,,
ChapterTitleH33,Hard - Chapter 33,,Hard - Chapter 33章,,,,
ChapterTitleH34,Hard - Chapter 34,,Hard - Chapter 34章,,,,
ChapterTitleH35,Hard - Chapter 35,,Hard - Chapter 35章,,,,
ChapterTitleH36,Hard - Chapter 36,,Hard - Chapter 36章,,,,
ChapterTitleH37,Hard - Chapter 37,,Hard - Chapter 37章,,,,
ChapterTitleH38,Hard - Chapter 38,,Hard - Chapter 38章,,,,
ChapterTitleH39,Hard - Chapter 39,,Hard - Chapter 39章,,,,
ChapterTitleH40,Hard - Chapter 40,,Hard - Chapter 40章,,,,
ChapterTitleH41,Hard - Chapter 41,,Hard - Chapter 41章,,,,
ChapterTitleH42,Hard - Chapter 42,,Hard - Chapter 42章,,,,
ChapterTitleH43,Hard - Chapter 43,,Hard - Chapter 43章,,,,
ChapterTitleH44,Hard - Chapter 44,,Hard - Chapter 44章,,,,
ChapterTitleH45,Hard - Chapter 45,,Hard - Chapter 45章,,,,
ChapterTitleH46,Hard - Chapter 46,,Hard - Chapter 46章,,,,
ChapterTitleH47,Hard - Chapter 47,,Hard - Chapter 47章,,,,
ChapterTitleH48,Hard - Chapter 48,,Hard - Chapter 48章,,,,
ChapterTitleH49,Hard - Chapter 49,,Hard - Chapter 49章,,,,
ChapterTitleH50,Hard - Chapter 50,,Hard - Chapter 50章,,,,
ChapterTitleH51,Hard - Chapter 51,,Hard - Chapter 51章,,,,
ChapterTitleH52,Hard - Chapter 52,,Hard - Chapter 52章,,,,
ChapterTitleH53,Hard - Chapter 53,,Hard - Chapter 53章,,,,
ChapterTitleH54,Hard - Chapter 54,,Hard - Chapter 54章,,,,
ChapterTitleH55,Hard - Chapter 55,,Hard - Chapter 55章,,,,
ChapterTitleH56,Hard - Chapter 56,,Hard - Chapter 56章,,,,
ChapterTitleH57,Hard - Chapter 57,,Hard - Chapter 57章,,,,
ChapterTitleH58,Hard - Chapter 58,,Hard - Chapter 58章,,,,
ChapterTitleH59,Hard - Chapter 59,,Hard - Chapter 59章,,,,
ChapterTitleH60,Hard - Chapter 60,,Hard - Chapter 60章,,,,
ChapterTitleH61,Hard - Chapter 61,,Hard - Chapter 61章,,,,
ChapterTitleH62,Hard - Chapter 62,,Hard - Chapter 62章,,,,
ChapterTitleH63,Hard - Chapter 63,,Hard - Chapter 63章,,,,
ChapterTitleH64,Hard - Chapter 64,,Hard - Chapter 64章,,,,
ChapterTitleH65,Hard - Chapter 65,,Hard - Chapter 65章,,,,
ChapterTitleH66,Hard - Chapter 66,,Hard - Chapter 66章,,,,
ChapterTitleH67,Hard - Chapter 67,,Hard - Chapter 67章,,,,
ChapterTitleH68,Hard - Chapter 68,,Hard - Chapter 68章,,,,
ChapterTitleH69,Hard - Chapter 69,,Hard - Chapter 69章,,,,
ChapterTitleH70,Hard - Chapter 70,,Hard - Chapter 70章,,,,
ChapterTitleH71,Hard - Chapter 71,,Hard - Chapter 71章,,,,
ChapterTitleH72,Hard - Chapter 72,,Hard - Chapter 72章,,,,
ChapterTitleH73,Hard - Chapter 73,,Hard - Chapter 73章,,,,
ChapterTitleH74,Hard - Chapter 74,,Hard - Chapter 74章,,,,
ChapterTitleH75,Hard - Chapter 75,,Hard - Chapter 75章,,,,
ChapterTitleH76,Hard - Chapter 76,,Hard - Chapter 76章,,,,
ChapterTitleH77,Hard - Chapter 77,,Hard - Chapter 77章,,,,
ChapterTitleH78,Hard - Chapter 78,,Hard - Chapter 78章,,,,
ChapterTitleH79,Hard - Chapter 79,,Hard - Chapter 79章,,,,
ChapterTitleH80,Hard - Chapter 80,,Hard - Chapter 80章,,,,
ChapterTitleH81,Hard - Chapter 81,,Hard - Chapter 81章,,,,
ChapterTitleH82,Hard - Chapter 82,,Hard - Chapter 82章,,,,
ChapterTitleH83,Hard - Chapter 83,,Hard - Chapter 83章,,,,
ChapterTitleH84,Hard - Chapter 84,,Hard - Chapter 84章,,,,
ChapterTitleH85,Hard - Chapter 85,,Hard - Chapter 85章,,,,
ChapterTitleH86,Hard - Chapter 86,,Hard - Chapter 86章,,,,
ChapterTitleH87,Hard - Chapter 87,,Hard - Chapter 87章,,,,
ChapterTitleH88,Hard - Chapter 88,,Hard - Chapter 88章,,,,
ChapterTitleH89,Hard - Chapter 89,,Hard - Chapter 89章,,,,
ChapterTitleH90,Hard - Chapter 90,,Hard - Chapter 90章,,,,
ChapterTitleH91,Hard - Chapter 91,,Hard - Chapter 91章,,,,
ChapterTitleH92,Hard - Chapter 92,,Hard - Chapter 92章,,,,
ChapterTitleH93,Hard - Chapter 93,,Hard - Chapter 93章,,,,
ChapterTitleH94,Hard - Chapter 94,,Hard - Chapter 94章,,,,
ChapterTitleH95,Hard - Chapter 95,,Hard - Chapter 95章,,,,
ChapterTitleH96,Hard - Chapter 96,,Hard - Chapter 96章,,,,
ChapterTitleH97,Hard - Chapter 97,,Hard - Chapter 97章,,,,
ChapterTitleH98,Hard - Chapter 98,,Hard - Chapter 98章,,,,
ChapterTitleH99,Hard - Chapter 99,,Hard - Chapter 99章,,,,
ChapterTitleH100,Hard - Chapter 100,,Hard - Chapter 100章,,,,
ChapterTitleH101,Hard - Chapter 101,,Hard - Chapter 101章,,,,
ChapterTitleH102,Hard - Chapter 102,,Hard - Chapter 102章,,,,
ChapterTitleH103,Hard - Chapter 103,,Hard - Chapter 103章,,,,
ChapterTitleH104,Hard - Chapter 104,,Hard - Chapter 104章,,,,
ChapterTitleH105,Hard - Chapter 105,,Hard - Chapter 105章,,,,
ChapterTitleH106,Hard - Chapter 106,,Hard - Chapter 106章,,,,
ChapterTitleH107,Hard - Chapter 107,,Hard - Chapter 107章,,,,
ChapterTitleH108,Hard - Chapter 108,,Hard - Chapter 108章,,,,
ChapterTitleH109,Hard - Chapter 109,,Hard - Chapter 109章,,,,
ChapterTitleH110,Hard - Chapter 110,,Hard - Chapter 110章,,,,
ChapterTitleH111,Hard - Chapter 111,,Hard - Chapter 111章,,,,
ChapterTitleH112,Hard - Chapter 112,,Hard - Chapter 112章,,,,
ChapterTitleH113,Hard - Chapter 113,,Hard - Chapter 113章,,,,
ChapterTitleH114,Hard - Chapter 114,,Hard - Chapter 114章,,,,
ChapterTitleH115,Hard - Chapter 115,,Hard - Chapter 115章,,,,
ChapterTitleH116,Hard - Chapter 116,,Hard - Chapter 116章,,,,
ChapterTitleH117,Hard - Chapter 117,,Hard - Chapter 117章,,,,
ChapterTitleH118,Hard - Chapter 118,,Hard - Chapter 118章,,,,
ChapterTitleH119,Hard - Chapter 119,,Hard - Chapter 119章,,,,
ChapterTitleH120,Hard - Chapter 120,,Hard - Chapter 120章,,,,
ChapterTitleH121,Hard - Chapter 121,,Hard - Chapter 121章,,,,
ChapterTitleH122,Hard - Chapter 122,,Hard - Chapter 122章,,,,
ChapterTitleH123,Hard - Chapter 123,,Hard - Chapter 123章,,,,
ChapterTitleH124,Hard - Chapter 124,,Hard - Chapter 124章,,,,
ChapterTitleH125,Hard - Chapter 125,,Hard - Chapter 125章,,,,
ChapterTitleH126,Hard - Chapter 126,,Hard - Chapter 126章,,,,
ChapterTitleH127,Hard - Chapter 127,,Hard - Chapter 127章,,,,
ChapterTitleH128,Hard - Chapter 128,,Hard - Chapter 128章,,,,
ChapterTitleH129,Hard - Chapter 129,,Hard - Chapter 129章,,,,
ChapterTitleH130,Hard - Chapter 130,,Hard - Chapter 130章,,,,
ChapterTitleH131,Hard - Chapter 131,,Hard - Chapter 131章,,,,
ChapterTitleH132,Hard - Chapter 132,,Hard - Chapter 132章,,,,
ChapterTitleH133,Hard - Chapter 133,,Hard - Chapter 133章,,,,
ChapterTitleH134,Hard - Chapter 134,,Hard - Chapter 134章,,,,
ChapterTitleH135,Hard - Chapter 135,,Hard - Chapter 135章,,,,
ChapterTitleH136,Hard - Chapter 136,,Hard - Chapter 136章,,,,
ChapterTitleH137,Hard - Chapter 137,,Hard - Chapter 137章,,,,
ChapterTitleH138,Hard - Chapter 138,,Hard - Chapter 138章,,,,
ChapterTitleH139,Hard - Chapter 139,,Hard - Chapter 139章,,,,
ChapterTitleH140,Hard - Chapter 140,,Hard - Chapter 140章,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
#HeroInfoPage,,,,,,,
HeroInfoPageTitle,Character Info,,角色資訊,,,,
HeroInfoPage_Info,Information,,資訊,,,,
HeroInfoPage_Traning,Trial,,試練,,,,
HeroInfoPage_Skin,Skin,,造型,,,,
HeroInfoPage_Story,Story,,物語,,,,
HeroInfoPage_Reborn,Reborn,,重置,,,,
HeroInfoPage_PotentialSelection,Potentials,,潛力選擇,,,,
HeroInfoPage_tinfu,Talent,,天賦,,,,
HeroInfoPage_Comment,Comment,,評論,,,,
HeroInfoPage_BasicValue,Basic Value,,基本數值,,,,
HeroInfoPage_HeroSkill,Skills,,星神技能,,,,
HeroInfoPage_FormationKizuna,Bond,,列陣羈絆,,,,
HeroInfoPage_WallPaper,Wallpaper,,桌布,,,,
,,,,,,,
HeroInfoPageSubPageSkinSubTitle,Available to unlock,,解鎖可獲,,,,
HeroInfoPageSubPageStoryTitle,Story,,物語,,,,
HeroSkillInfoPopup_content,"[Holy Spirit Skills]
If the Sacred spiritual value of all stars is equal to or exceeds <#F9423A>1000</color> points，the "Holy Spirit Skill" will be automatically cast. Each time the Holy Spirit skill is cast， all the Holy Spirit value of the Star God will be consumed.
[Holy Spirit Value]
The upper limit of the Holy Spirit value is <#F9423A>2000</color> points. When Star God casts "Holy Spirit Skill"， the damage exceeding <#F9423A>1000</color> points will be increased according to the overflowing Holy Spirit value.
[Holy Spirit Value Reply]
After entering the battle， all Star Gods can recover <#F9423A>400</color> Holy Spirit points after using "normal attacks". Star Gods will also have the effect of restoring additional Holy Spirit points according to their profession. ",,"[Holy Spirit Skill]
If the Holy Spirit value of all Star Gods is equal to or exceeds <#F9423A>1000</color> points， they will automatically cast "Holy Spirit Skills". Each time the Holy Spirit skill is cast， all of the Star God's own Holy Spirit values ​​will be consumed.
[Holy Spirit Value]
The upper limit of the Holy Spirit value is <#F9423A>2000</color> points. When Star God casts "Holy Spirit Skill"，the damage exceeding <#F9423A>1000</color> points will be increased according to the overflowing Holy Spirit value.
[Holy Spirit Value Reply]
After entering the battle，all Star Gods can recover <#F9423A>400</color> Holy Spirit points after using "normal attacks". Star Gods will also have the effect of restoring additional Holy Spirit points according to their profession. ",,,,
HeroInfoCampsiteBonus,<size=12>Research center</size>,,研究中心,,,,
CampsiteBonusStatFormat,Health， attack，defense +{0}%,,生命，攻擊，防禦 +{0}%,,,,
OLYMPUSStatFormat,Olympus health，attack，defense,,奧林匹斯 生命，攻擊，防禦,,,,
OCEANStatFormat,Ocean health，attack，defense,,Ocean 生命，攻擊，防禦,,,,
THEBESStatFormat,Thebes health，attack，defense,,Thebes 生命，攻擊，防禦,,,,
UNDERWORLDStatFormat,Underworld health，attack，Defense,,Underworld 生命，攻擊，防禦,,,,
TANKStatFormat,Vanguard health，attack，defense,,先鋒 生命，攻擊，防禦,,,,
SUPPORTStatFormat,Sage health，attack，defense,,賢者 生命，攻擊，防禦,,,,
WARRIORStatFormat,God of War health，attack，defense,,鬥神 生命，攻擊，防禦,,,,
RANGERStatFormat,Breaker health，attack，defense,,破擊者 生命，攻擊，防禦,,,,
,,,,,,,
#Skin #subpage,,,,,,,
HeroInfoPageSubPageSkin_noStatText,No attribute bonus,,無屬性加成,,,,
HeroInfoPageSubPageSkin_StatText01,HP of all Star Gods +2%,,全體星神生命值 +2%,,,,
HeroInfoPageSubPageSkin_StatText02,Attack power of all Star Gods +2%,,全體星神攻擊力 +2%,,,,
HeroInfoPageSubPageSkin_StatText03,Defense value of all Star Gods +2%,,全體星神防禦值 +2%,,,,
SkinEquiped,Wearing,,穿戴中,,,,
SkinNotEquiped,Wear,,穿戴,,,,
MonsterGodInfoSubPageSkin_noStatText,No attribute bonus,,無屬性加成,,,,
MonsterGodInfoSubPageSkin_StatText01,Beast magic damage reduction +10%,,獸神技減傷 +10%,,,,
MonsterGodInfoSubPageSkin_StatText02,Beast God's attack power percentage +10%,,獸神攻擊力百分比 +10%,,,,
MonsterGodInfoSubPageSkin_StatText03,Beast skills increase damage +10%,,獸神技增傷 +10%,,,,
,,,,,,,
,,,,,,,
,,,,,,,
#HeroType,,,,,,,
TANK,Tank,,先鋒,,,,
SUPPORT,Support,,賢者,,,,
WARRIOR,Warrior,,鬥神,,,,
RANGER,Ranger,,破擊者,,,,
,,,,,,,
#Hero,,,,,,,
HeroStateInfoBubble_BasicState,Basic attributes,,基礎屬性,,,,
HeroStateInfoBubble_hp,Hp,,生命值,,,,
HeroStateInfoBubble_pdef,PDef,,物理防禦,,,,
HeroStateInfoBubble_atk,Atk,,攻擊力,,,,
HeroStateInfoBubble_mdef,MDef,,魔法防禦,,,,
HeroStateInfoBubble_AdvancedState,Advanced properties,,高級屬性,,,,
HeroStateInfoBubble_Crit,Crit Rate,,暴擊率,,,,
HeroStateInfoBubble_dCrit,抗暴率,,抗暴率,,,,
HeroStateInfoBubble_dmgp,Dmg Increase,,增傷率,,,,
HeroStateInfoBubble_dmgd,Dmg Reduction,,減傷率,,,,
HeroStateInfoBubble_Hit,Hit rate,,命中率,,,,
HeroStateInfoBubble_dodge,Dodge rate,,閃避率,,,,
HeroStateInfoBubble_CritDmg,Crit Dmg,,暴擊傷害率,,,,
HeroStateInfoBubble_FormationState,Team attributes,,隊伍屬性,,,,
HeroStateInfoBubble_atkF1,hit blue,,擊藍,,,,
HeroStateInfoBubble_atkF2,hit red,,擊紅,,,,
HeroStateInfoBubble_atkF3,hit green,,擊綠,,,,
HeroStateInfoBubble_atkF4,hit yellow,,擊黃,,,,
HeroStateInfoBubble_defF1,Anti-blue,,抗藍,,,,
HeroStateInfoBubble_defF2,Anti-redness,,抗紅,,,,
HeroStateInfoBubble_defF3,Anti-green,,抗綠,,,,
HeroStateInfoBubble_defF4,Anti-yellowing,,抗黃,,,,
HeroStateInfoBubble_ClickAny,Click anywhere to continue,,點擊任意位置繼續遊戲,,,,
,,,,,,,
HeroAdvancedTalentBubble_Title,Advanced talents,,進階天賦,,,,
HeroRarePromoteSuccessBubble_UnLockSkill,Unlock skills: ,,解鎖技能: ,,,,
HeroRarePromoteSuccessBubble_SkillEnhancement,Skill upgrade:,,技能強化:,,,,
,,,,,,,
HeroInfoPotentialPopup_Title,Potential,,潛能,,,,
HeroInfoPotentialPopup_Use,Use,,使用,,,,
HeroInfoPotentialPopup_Tip,Hint : Heroes of different professions have different potentials，click on any potential skill to change it at any time,,提示 : 不同職業的星神潛能不同，點擊任意潛能技能可以隨時更換,,,,
HeroInfoPotentialPopup_Btn,Use,,使用,,,,
HeroInfoPotentialCell_UnlockLevel,Advanced+{0} start,,進階+{0}啟動,,,,
Potential_Name_21101,Phalanx,,方陣,,,,
Potential_Name_21102,First aid,,First aid,,,,
Potential_Name_21103,Storm,,強攻,,,,
Potential_Name_21201,Reflection,,Reflection,,,,
Potential_Name_21202,Vampire,,Vampire,,,,
Potential_Name_21203,Phalanx,,方陣,,,,
Potential_Name_21301,Grim Reaper,,Grim Reaper,,,,
Potential_Name_21302,Grim Reaper,,Grim Reaper,,,,
Potential_Name_21303,Grim Reaper,,Grim Reaper,,,,
Potential_Name_21401,Desperate,,絕命,,,,
Potential_Name_21402,Animal heart,,獸心,,,,
Potential_Name_21403,Shield,,護盾,,,,
