BattleCoreTeamEdit_notEnoughSixHero,队伍不足6人，不可切换,,隊伍不足6人，不可切換,,,,
BattleCoreTeamEdit_noClearInfo,没有通关队伍,,沒有通關隊伍,,,,
,,,,,,,
#TitlePage #Area,,,,,,,
TitlePage_HeaderText,神格系统,,神格系統,,,,
TitlePage_TitleDetailButton,神格,,神格,,,,
TitlePage_TacticDetailButton,加护,,加護,,,,
TItlePage_TitleDetail_NoRankText,未获得神格,,未獲得神格,,,,
TitleRankName_1,精灵,,精靈,,,,
TitleRankName_2,半神,,半神,,,,
TitleRankName_3,见习神,,見習神,,,,
TitleRankName_4,一级神,,一級神,,,,
TitleRankName_5,二级神,,二級神,,,,
TitleRankName_6,三级神,,三級神,,,,
TitleRankName_7,四级神,,四級神,,,,
TitleRankName_8,一级圣神,,一級聖神,,,,
TitleRankName_9,二级圣神,,二級聖神,,,,
TitleRankName_10,三级圣神,,三級聖神,,,,
TitleRankName_11,一级超神,,一級超神,,,,
TitleRankName_12,二级超神,,二級超神,,,,
TitleRankName_13,三级超神,,三級超神,,,,
TitleRankName_14,四级超神,,四級超神,,,,
,,,,,,,
TitlePage_NotEnoughLevel,所需Grade不足,,所需等級不足,,,,
TitlePage_NotEnoughPower,所需战力不足,,所需戰力不足,,,,
TitlePage_NotEnoughCost,所需物品不足,,所需物品不足,,,,
TitlePage_TitleRankUpReward,获得加护点:,,獲得加護點:,,,,
TitlePage_TitleDetail_DescNone,无,,無,,,,
TitlePage_TitleDetail_DescLevelText,所需Grade: ,,所需等級: ,,,,
TitlePage_TitleDetail_DescPowerText,所需战力: ,,所需戰力: ,,,,
TitlePage_TitleDetail_DescBonusText,<color=#ee5555>与玩家对战时，对神格Grade低于自己的玩家造成{0}%增伤,,<color=#ee5555>與玩家對戰時，對神格等級低於自己的玩家造成{0}%增傷,,,,
TitlePage_TitleDetail_DescText,"所需Grade: {0}/{1}
所需战力: {2}/{3}
<color=#ee5555>与玩家对战时，对神格Grade低于自己的玩家造成{4}%增伤",,"所需等級: {0}/{1}
所需戰力: {2}/{3}
<color=#ee5555>與玩家對戰時，對神格等級低於自己的玩家造成{4}%增傷",,,,
TitlePage_PromoteButton,晋升,,晉升,,,,
TitlePage_TitleDetail_CostText,消耗:,,消耗:,,,,
TitlePage_TitleDetail_LevelMaxText,已经达到最高神格Grade,,已經達到最高神格等級,,,,
TitlePage_TitleDetail_RequirementText,晋升条件,,晉升條件,,,,
TitlePage_TacticGroupName_1,基础加护,,基礎加護,,,,
TitlePage_TacticGroupName_2,职业加护,,職業加護,,,,
TitlePage_TacticGroupName_3,势力加护,,勢力加護,,,,
TitlePage_TacticGroupName_4,高级加护,,高級加護,,,,
TacticPage_TacticInfoText,当前页面已投入加护点 :,,當前頁面已投入加護點 :,,,,
TacticPage_TacticPointText,<color=#028bda>{0}</color>  ( 剩余 : {1}),,<color=#028bda>{0}</color>  ( 剩餘 : {1}),,,,
TacticPage_TacticDescText,当前页面投入{0} 加护点后可解锁{1},,當前頁面投入{0} 加護點後可解鎖{1},,,,
TitlePage_TacticPage_ResetBtn,重置,,重置,,,,
TitlePage_PromotePage_ShareBtn,ShareBtn,,ShareBtn,,,,
TitlePage_Promote_NoticeBarText,恭喜您成功晋升为,,恭喜您成功晋升為,,,,
TitlePage_Promote_NameLevelText,{0}   {1}级,,{0}   {1}級,,,,
TitlePage_Promote_ServerName_XXX,伺服器名 01,,伺服器名 01,,,,
TitlePage_Promote_PointReward,<color=#66dddd>{0}</color> x {1},,<color=#66dddd>{0}</color> x {1},,,,
TitlePage_TacticSkillPopup_LevelupButton,强化,,強化,,,,
TitlePage_TacticSkillPopup_RequiredGroup,{0}战法投入{1} 战法点后可解锁{2}战法 ,,{0}戰法投入{1} 戰法點後可解鎖{2}戰法 ,,,,
TitlePage_TacticSkillPopup_RequiredSkilll,[{0}] 达到{1}级及以上({2}/{3}),,[{0}] 達到{1}級及以上({2}/{3}),,,,
TitlePage_TacticSkillPopup_Unlock,升至{0}级后解锁后续加护,,升至{0}級後解鎖後續加護,,,,
TitlePage_TacticSkillPopup_LevelMax,已达最高Grade,,已達最高等級,,,,
TitlePage_TacticSkillPopup_UsePoint,消耗加护点: ,,消耗加護點: ,,,,
TitlePage_TacticSkillPopup_NoPoint,所需点数不足,,所需點數不足,,,,
TitlePage_TacticSkill_ResetPopupTitle,提示,,提示,,,,
TitlePage_TacticSkill_ResetPopupContent,是否重置当前及后续分页的加护?,,是否重置當前及後續分頁的加護?,,,,
TitlePage_TacticSkill_ResetPopupOption,同时重置所有分页的加护,,同時重置所有分頁的加護,,,,
TitlePage_TacticSkill_point,加护点,,加護點,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
TitlePage_TacticSkillName_1,全面强化1,,全面強化1,,,,
TitlePage_TacticSkillName_1-1,前排．生命,,前排．生命,,,,
TitlePage_TacticSkillName_1-1-1,前排．生命 2,,前排．生命 2,,,,
TitlePage_TacticSkillName_1-1-1-1,前排．减伤,,前排．減傷,,,,
TitlePage_TacticSkillName_1-2,后排．攻击,,後排．攻擊,,,,
TitlePage_TacticSkillName_1-2-1,后排．攻击 2,,後排．攻擊 2,,,,
TitlePage_TacticSkillName_1-2-1-1,后排．伤害,,後排．傷害,,,,
TitlePage_TacticSkillName_2,全面强化2,,全面強化2,,,,
TitlePage_TacticSkillName_2-1,斗神．强化,,鬥神．強化,,,,
TitlePage_TacticSkillName_2-1-1,斗神．命中,,鬥神．命中,,,,
TitlePage_TacticSkillName_2-1-1-1,斗神．增伤,,鬥神．增傷,,,,
TitlePage_TacticSkillName_2-2,先锋．强化,,先鋒．強化,,,,
TitlePage_TacticSkillName_2-2-1,先锋．抗暴,,先鋒．抗暴,,,,
TitlePage_TacticSkillName_2-2-1-1,先锋．减伤,,先鋒．減傷,,,,
TitlePage_TacticSkillName_2-3,贤者．强化,,賢者．強化,,,,
TitlePage_TacticSkillName_2-3-1,贤者．闪避,,賢者．閃避,,,,
TitlePage_TacticSkillName_2-3-1-1,贤者．减伤,,賢者．減傷,,,,
TitlePage_TacticSkillName_2-4,破击者．强化,,破擊者．強化,,,,
TitlePage_TacticSkillName_2-4-1,破击者．暴击,,破擊者．暴擊,,,,
TitlePage_TacticSkillName_2-4-1-1,破击者．增伤,,破擊者．增傷,,,,
TitlePage_TacticSkillName_3,全面强化3,,全面強化3,,,,
TitlePage_TacticSkillName_3-1,Olympus．强化,,奧林匹斯．強化,,,,
TitlePage_TacticSkillName_3-1-1,Olympus．强化2,,奧林匹斯．強化2,,,,
TitlePage_TacticSkillName_3-1-1-1,Olympus．强化3,,奧林匹斯．強化3,,,,
TitlePage_TacticSkillName_3-2,Ocean．强化,,Ocean．強化,,,,
TitlePage_TacticSkillName_3-2-1,Ocean．强化2,,Ocean．強化2,,,,
TitlePage_TacticSkillName_3-2-1-1,Ocean．强化3,,Ocean．強化3,,,,
TitlePage_TacticSkillName_3-3,Thebes．强化,,Thebes．強化,,,,
TitlePage_TacticSkillName_3-3-1,Thebes．强化2,,Thebes．強化2,,,,
TitlePage_TacticSkillName_3-3-1-1,Thebes．强化3,,Thebes．強化3,,,,
TitlePage_TacticSkillName_3-4,Underworld．强化,,Underworld．強化,,,,
TitlePage_TacticSkillName_3-4-1,Underworld．强化2,,Underworld．強化2,,,,
TitlePage_TacticSkillName_3-4-1-1,Underworld．强化3,,Underworld．強化3,,,,
TitlePage_TacticSkillName_4,全面强化4,,全面強化4,,,,
TitlePage_TacticSkillName_4-1,战神加护,,戰神加護,,,,
TitlePage_TacticSkillName_4-1-1,战神加护2,,戰神加護2,,,,
TitlePage_TacticSkillName_4-1-1-1,战神加护3,,戰神加護3,,,,
TitlePage_TacticSkillName_4-2,女神加护,,女神加護,,,,
TitlePage_TacticSkillName_4-2-1,女神加护2,,女神加護2,,,,
TitlePage_TacticSkillName_4-2-1-1,女神加护3,,女神加護3,,,,
TitlePage_TacticSkillCellLevelFormat,{0}/{1},,{0}/{1},,,,
TitlePage_TacticSkill_TargetGroup_ALL,全体星神,,全體星神,,,,
TitlePage_TacticSkill_TargetGroup_FRONT,全体前排星神,,全體前排星神,,,,
TitlePage_TacticSkill_TargetGroup_BACK,全体后排星神,,全體後排星神,,,,
TitlePage_TacticSkill_TargetGroup_TANK,先锋,,先鋒,,,,
TitlePage_TacticSkill_TargetGroup_SUPPORT,贤者,,賢者,,,,
TitlePage_TacticSkill_TargetGroup_WARRIOR,斗神,,鬥神,,,,
TitlePage_TacticSkill_TargetGroup_RANGER,破击者,,破擊者,,,,
TitlePage_TacticSkill_TargetGroup_OLYMPUS,Olympus星神,,奧林匹斯星神,,,,
TitlePage_TacticSkill_TargetGroup_OCEAN,Ocean星神,,Ocean星神,,,,
TitlePage_TacticSkill_TargetGroup_THEBES,Thebes星神,,Thebes星神,,,,
TitlePage_TacticSkill_TargetGroup_UNDERWORLD,Underworld星神,,Underworld星神,,,,
,,,,,,,
#Guild Talisman Building,,,,,,,
GuildTalisman,炼宝阁,,煉寶閣,,,,
GuildTalisman_PopupTitle,主神卡打印,,主神卡打印,,,,
GuildTalisman_Hints,继续打印<#1166cc>{0}</color>次后，\n必定打印出金色主神卡,,繼續打印<#1166cc>{0}</color>次後，\n必定打印出金色主神卡,,,,
GuildTalisman_NextGold,下次打印必定出金色主神卡,,下次打印必定出金色主神卡,,,,
GuildTalisman_AvaliableRank,可打印Grade: {0}级,,可打印等級: {0}級,,,,
GuildTalisman_CreateChance,打印机率,,打印機率,,,,
GuildTalisman_TalismanBackpack,主神卡包裹,,主神卡包裹,,,,
GuildTalisman_Create,制作,,製作,,,,
GuildTalisman_TodayRemain,今日可打印: <#1166cc>{0}</color>次,,今日可打印: <#1166cc>{0}</color>次,,,,
,,,,,,,
GuildTalismanChancePopupTitle,主神卡打印机率,,主神卡打印機率,,,,
,,,,,,,
GuildTalisman_RankTitle_0,一级主神卡,,一級主神卡,,,,
GuildTalisman_RankTitle_1,二级主神卡,,二級主神卡,,,,
GuildTalisman_RankTitle_2,三级主神卡,,三級主神卡,,,,
GuildTalisman_RankTitle_3,四级主神卡,,四級主神卡,,,,
GuildTalisman_RankTitle_4,五级主神卡,,五級主神卡,,,,
GuildTalisman_RankTitle_5,六级主神卡,,六級主神卡,,,,
GuildTalisman_RankTitle_6,七级主神卡,,七級主神卡,,,,
GuildTalisman_RankTitle_7,八级主神卡,,八級主神卡,,,,
GuildTalisman_RankTitle_8,九级主神卡,,九級主神卡,,,,
,,,,,,,
#Talisman talisman_faction_rank,,,,,,,
talisman_0_0,天神卡I,,天神卡I,,,,
talisman_0_1,天神卡II,,天神卡II,,,,
talisman_0_2,天神卡III,,天神卡III,,,,
talisman_0_3,虎威符IV,,虎威符IV,,,,
talisman_0_4,天神卡V,,天神卡V,,,,
talisman_0_5,天神卡VI,,天神卡VI,,,,
talisman_0_6,天神卡VII,,天神卡VII,,,,
talisman_0_7,天神卡VIII,,天神卡VIII,,,,
talisman_0_8,天神卡IX,,天神卡IX,,,,
talisman_1_0,海神卡I,,海神卡I,,,,
talisman_1_1,海神卡II,,海神卡II,,,,
talisman_1_2,海神卡III,,海神卡III,,,,
talisman_1_3,海神卡IV,,海神卡IV,,,,
talisman_1_4,海神卡V,,海神卡V,,,,
talisman_1_5,海神卡VI,,海神卡VI,,,,
talisman_1_6,海神卡VII,,海神卡VII,,,,
talisman_1_7,海神卡VIII,,海神卡VIII,,,,
talisman_1_8,海神卡IX,,海神卡IX,,,,
talisman_2_0,冥神卡I,,冥神卡I,,,,
talisman_2_1,冥神卡II,,冥神卡II,,,,
talisman_2_2,冥神卡III,,冥神卡III,,,,
talisman_2_3,冥神卡IV,,冥神卡IV,,,,
talisman_2_4,冥神卡V,,冥神卡V,,,,
talisman_2_5,冥神卡VI,,冥神卡VI,,,,
talisman_2_6,冥神卡VII,,冥神卡VII,,,,
talisman_2_7,冥神卡VIII,,冥神卡VIII,,,,
talisman_2_8,冥神卡IX,,冥神卡IX,,,,
talisman_3_0,战神卡I,,戰神卡I,,,,
talisman_3_1,战神卡II,,戰神卡II,,,,
talisman_3_2,战神卡III,,戰神卡III,,,,
talisman_3_3,战神卡IV,,戰神卡IV,,,,
talisman_3_4,战神卡V,,戰神卡V,,,,
talisman_3_5,战神卡VI,,戰神卡VI,,,,
talisman_3_6,战神卡VII,,戰神卡VII,,,,
talisman_3_7,战神卡VIII,,戰神卡VIII,,,,
talisman_3_8,战神卡IX,,戰神卡IX,,,,
,,,,,,,
#MailPage,,,,,,,
MailPage_GuildMail,Guild,,公會,,,,
MailPage_AllMail,All,,全部,,,,
MailPage_OperateMail,Operations,,營運,,,,
MailPage_DeleteAll,Delete All,,Delete All,,,,
MailPage_GetAll,Get All,,一鍵領取,,,,
MailPage_CountDown,Delete on: <#1166cc>{0}</color>,,有效期限: <#1166cc>{0}</color>,,,,
MailPage_ItemGet,Obtained rewards:,,獲得獎勵如下:,,,,
MailPage_DeleteMail,Delete mail,,刪除郵件,,,,
MailPage_ClaimMail,Receive mail,,領取郵件,,,,
MailPage_ConfirmPopupTitle,Hint,,提示,,,,
MailPage_DeleteMailPopupContent,Delete all read messages?,,是否刪除所有已讀郵件?,,,,
MailPage_Title,Mail,,郵件,,,,
MailPage_Readed,Read,,已讀,,,,
MailPage_ItemGettedText,Attachment has been collected,,附件獎勵已領取,,,,
MailPage_NoMailText,"Dear commander, you haven't received any mail yet.",,"親愛的主人,你沒有收到任何郵件呦~",,,,
,,,,,,,
#MainGameSubPageMiniGame,,,,,,,
MainGameSubPageMiniGame_reward,奖励,,獎勵,,,,
MiniGameReachDailyLimit,没有游玩次数，每日18:00增加游玩次数兩次,,沒有遊玩次數，每日18:00增加遊玩次數兩次,,,,
,,,,,,,
#MiniGame1,,,,,,,
MiniGame1PageTItle,湖中仙子,,湖中仙子,,,,
MiniGame1PageInfoContent,"- 通关主线7-10开放
- 每天拥有最多4次游玩次数
- 游玩次数会于每天05:00重置为2次, 并于每天18:00增加2次
- 根据成绩高低 ,得到的奖励数量会有不同",,"- 通關主線7-10開放
- 每天擁有最多4次遊玩次數
- 遊玩次數會於每天05:00重置為2次, 並於每天18:00增加2次
- 根據成績高低 ,得到的獎勵數量會有不同",,,,
MiniGame1PageCurrentScore,分数：{0},,分數：{0},,,,
MiniGame1PageStartButton,开始,,開始,,,,
MiniGame1PageShootButton,{0}/{1} 发射！,,{0}/{1} 發射！,,,,
MiniGame1HelpInfoPopupTitle,玩法说明,,玩法說明,,,,
MiniGame1HelpInfoPopupDetailTitle,湖中仙子,,湖中仙子,,,,
MiniGame1HelpInfoPopupDetailContent,"- 通关主线7-10开放
- 每天拥有最多2次游玩次数
- 游玩次数会于每天05:00重置为1次, 并于每天18:00增加1次
- 根据成绩高低 ,得到的奖励数量会有不同",,"- 通關主線7-10開放
- 每天擁有最多2次遊玩次數
- 遊玩次數會於每天05:00重置為1次, 並於每天18:00增加1次
- 根據成績高低 ,得到的獎勵數量會有不同",,,,
,,,,,,,
#MiniGame2,,,,,,,
MiniGame2PageTitle,森之妖精,,森之妖精,,,,
MiniGame2PageInfoContent,按摩说明,,按摩說明,,,,
MiniGame2Page_remainTime,{0}s,,{0}s,,,,
MiniGame2Page_combo,COMBO,,COMBO,,,,
MiniGame2Page_currentScore,分数: {0},,分數: {0},,,,
MiniGame2Page_fever,FEVER,,FEVER,,,,
MiniGame2GradeGreat,Great,,Great,,,,
MiniGame2GradeNice,Nice,,Nice,,,,
MiniGame2GradePoor,Poor,,Poor,,,,
MiniGame2ResultPopupTitle,结果,,結果,,,,
MiniGame2ResultPopup_currentScore,本次得分,,本次得分,,,,
MiniGame2ResultPopup_bestScore,最高得分,,最高得分,,,,
MiniGame2ResultPopup_newRecord,NEW RECORD,,NEW RECORD,,,,
MiniGame2HelpInfoPopupTitle,玩法说明,,玩法說明,,,,
MiniGame2HelpInfoPopupDetailTitle,森之妖精,,森之妖精,,,,
MiniGame2HelpInfoPopupDetailContent,"- 通关主线7-10开放
- 每天拥有最多2次游玩次数
- 游玩次数会于每天05:00重置为1次, 并于每天18:00增加1次
- 根据成绩高低 ,得到的奖励数量会有不同",,"- 通關主線7-10開放
- 每天擁有最多2次遊玩次數
- 遊玩次數會於每天05:00重置為1次, 並於每天18:00增加1次
- 根據成績高低 ,得到的獎勵數量會有不同",,,,
,,,,,,,
,,,,,,,
#Album,,,,,,,
AlbumPageTitle,相册,,相冊,,,,
AlbumStory,主线,,主線,,,,
AlbumHero,星神,,星神,,,,
AlbumGod,兽神,,獸神,,,,
AlbumApostle,使徒,,使徒,,,,
AlbumHeroPagePose,立绘,,立繪,,,,
AlbumHeroPageVideo,影片,,影片,,,,
AlbumHeroPageStory,故事,,故事,,,,
AlbumDatingEvent,Ahippus活动,,亞希彼斯活動,,,,
,,,,,,,
AlbumStoryUnlockRequirement_1,教学解锁,,教學解鎖,,,,
AlbumStoryUnlockRequirement_2,教学解锁,,教學解鎖,,,,
AlbumStoryUnlockRequirement_3,教学解锁,,教學解鎖,,,,
AlbumStoryUnlockRequirement_4,通关主线1-1后解锁,,通關主線1-1後解鎖,,,,
AlbumStoryUnlockRequirement_5,通关主线5-3后解锁,,通關主線5-3後解鎖,,,,
AlbumStoryUnlockRequirement_6,通关主线13-3后解锁,,通關主線13-3後解鎖,,,,
AlbumStoryUnlockRequirement_7,通关主线18-3后解锁,,通關主線18-3後解鎖,,,,
AlbumStoryUnlockRequirement_8,通关主线21-6后解锁,,通關主線21-6後解鎖,,,,
AlbumStoryUnlockRequirement_9,通关主线25-6后解锁,,通關主線25-6後解鎖,,,,
AlbumStoryUnlockRequirement_10,通关主线31-6后解锁,,通關主線31-6後解鎖,,,,
AlbumStoryUnlockRequirement_11,通关莉莉姆约会1.「初次打扫」后解锁,,通關莉莉姆約會1.「初次打掃」後解鎖,,,,
AlbumStoryUnlockRequirement_12,通关莉莉姆约会4.「修理」后解锁,,通關莉莉姆約會4.「修理」後解鎖,,,,
AlbumStoryUnlockRequirement_13,通关莉莉姆约会7.「主人喜欢擦背吗？」后解锁,,通關莉莉姆約會7.「主人喜歡擦背嗎？」後解鎖,,,,
AlbumStoryUnlockRequirement_14,完成活动第2章「园中欢愉」解锁,,完成活動第2章「園中歡愉」解鎖,,,,
AlbumStoryUnlockRequirement_15,完成活动第4章「窄巷里的春光」解锁,,完成活動第4章「窄巷里的春光」解鎖,,,,
AlbumStoryUnlockRequirement_16,完成活动第6章「沉沦」解锁,,完成活動第6章「沉淪」解鎖,,,,
AlbumStoryUnlockRequirement_17,未启用,,未啟用,,,,
AlbumStoryUnlockRequirement_18,未启用,,未啟用,,,,
AlbumStoryUnlockRequirement_19,未启用,,未啟用,,,,
AlbumStoryUnlockRequirement_20,未启用,,未啟用,,,,
,,,,,,,
,,,,,,,
,,,,,,,
AlbumUnlockHints_1,教学解锁,,教學解鎖,,,,
AlbumUnlockHints_2,教学解锁,,教學解鎖,,,,
AlbumUnlockHints_3,教学解锁,,教學解鎖,,,,
AlbumUnlockHints_4,主线1-1解锁,,主線1-1解鎖,,,,
AlbumUnlockHints_5,主线5-3解锁,,主線5-3解鎖,,,,
AlbumUnlockHints_6,主线13-3解锁,,主線13-3解鎖,,,,
AlbumUnlockHints_7,主线18-3解锁,,主線18-3解鎖,,,,
AlbumUnlockHints_8,主线21-6解锁,,主線21-6解鎖,,,,
AlbumUnlockHints_9,主线25-6解锁,,主線25-6解鎖,,,,
AlbumUnlockHints_10,主线31-6解锁,,主線31-6解鎖,,,,
AlbumUnlockHints_11,1.「初次打扫」解锁,,1.「初次打掃」解鎖,,,,
AlbumUnlockHints_12,4.「修理」解锁,,4.「修理」解鎖,,,,
AlbumUnlockHints_13,7.「主人喜欢擦背吗？」解锁,,7.「主人喜歡擦背嗎？」解鎖,,,,
AlbumUnlockHints_14,完成活动第2章「园中欢愉」解锁,,完成活动第2章「园中欢愉」解锁,,,,
AlbumUnlockHints_15,完成活动第4章「窄巷里的春光」解锁,,完成活动第4章「窄巷里的春光」解锁,,,,
AlbumUnlockHints_16,完成活动第6章「沉沦」解锁,,完成活动第6章「沉沦」解锁,,,,
AlbumUnlockHints_17,未启用,,未啟用,,,,
AlbumUnlockHints_18,未启用,,未啟用,,,,
AlbumUnlockHints_19,未启用,,未啟用,,,,
AlbumUnlockHints_20,未启用,,未啟用,,,,
,,,,,,,
,,,,,,,
,,,,,,,
TalismanMainPage,,,,,,,
TalismanMainPageTitle,主神卡,,主神卡,,,,
AuctionMainPageTabAttributes,属性,,屬性,,,,
TalismanMainPageTabUpgrade,升星,,升星,,,,
TalismanMainPageTabInherit,继承,,繼承,,,,
TalismanMainPageNoTalismanNotice,请先装备一张主神卡,,請先裝備一張主神卡,,,,
TalismanSubPageInfoSubTitle,基本属性,,基本屬性,,,,
TalismanSubPageEnhancementSubTitle,主神卡升星,,主神卡升星,,,,
TalismanSubPageEnhancementButtonOnce,培养1次,,培養1次,,,,
TalismanSubPageEnhancementButtonOneClick,一键培养,,一鍵培養,,,,
TalismanSubPageInheriteButtonObtain,前往获取,,前往獲取,,,,
TalismanSubPageInheriteButtonDecompose,一键分解,,一鍵分解,,,,
,,,,,,,
TalismanItemIcon,,,,,,,
TalismanItemIconCanIdentify,可鉴定,,可鑒定,,,,
TalismanItemIconCanInherit,可继承,,可繼承,,,,
TalismanItemIconCanEquip,可装备,,可裝備,,,,
,,,,,,,
TalismanIdentifyPopup,,,,,,,
TalismanIdentifyPopupTitle,,,,,,,
TalismanIdentifyPopupOwnAmount,保有数: {0},,保有數: {0},,,,
TalismanIdentifyPopupConsume,消耗:,,消耗:,,,,
TalismanIdentifyPopupButtonIdentify,鉴定,,鑒定,,,,
TalismanIdentifyPopupDescTemplate,"<size=24>主神卡鉴定</size>
鉴定Grade:86级
鉴定后可获得【一般】<color=#399666>【普通】</color><color=#2288CC>【一般】</color>乜乜主神卡",,"<size=24>主神卡鑒定</size>
鑒定等級:86級
鑒定後可獲得【一般】<color=#399666>【普通】</color><color=#2288CC>【一般】</color>乜乜主神卡",,,,
,,,,,,,
TalismanDecomposeAllPopup,,,,,,,
TalismanDecomposeAllPopupTitle,一键分解,,一鍵分解,,,,
TalismanDecomposeAllPopupDesc,按主神卡品质Choose,,按主神卡品質選擇,,,,
TalismanDecomposeAllPopupGrey,白色品质,,白色品質,,,,
TalismanDecomposeAllPopupGreen,绿色品质,,綠色品質,,,,
TalismanDecomposeAllPopupBlue,蓝色品质,,藍色品質,,,,
TalismanDecomposeAllPopupPurple,紫色品质,,紫色品質,,,,
,,,,,,,
TalismanRefinePopup,,,,,,,
TalismanRefinePopupTitle,洗练,,洗練,,,,
TalismanRefinePopupTips,Choose一条想要被替换的属性,,選擇一條想要被替換的屬性,,,,
TalismanRefinePopupButtonRefine,洗练,,洗練,,,,
,,,,,,,
TalismanDetailPopup,,,,,,,
TalismanDetailBubbleRequirement,Grade需求 : <color=#66dddd>{0}级</color>,,等級需求 : <color=#66dddd>{0}級</color>,,,,
TalismanDetailBubbleBasicAttribute,基础属性,,基礎屬性,,,,
TalismanDetailBubbleBonusAttribute,附加属性,,附加屬性,,,,
TalismanDetailBubbleDecomposeReward,分解获得:,,分解獲得:,,,,
,,,,,,,
TalismanOverallPopup,,,,,,,
TalismanOverallBubbleOverall,总加成天赋,,總加成天賦,,,,
TalismanOverallBubbleUpgrade,升星天赋,,升星天賦,,,,
,,,,,,,
TalismanInheritPopup,,,,,,,
TalismanInheritPopupButtonEquip,装备,,裝備,,,,
TalismanInheritPopupButtonInherit,继承,,繼承,,,,
TalismanInheritPopupButtonDecompose,分解,,分解,,,,
,,,,,,,
TalismanDecomposeConfirmPopupTitle,分解主神卡,,分解主神卡,,,,
TalismanDecomposeConfirmPopupLine1,该主神卡优于当前已装备主神卡，确认分解?,,該主神卡優於當前已裝備主神卡，確認分解?,,,,
TalismanDecomposeConfirmPopupLine2,分解可以获得 : ,,分解可以獲得 : ,,,,
,,,,,,,
#MainRankingPage,,,,,,,
MainRankingPageTitle,排行榜,,排行榜,,,,
MainRankingPageRanking,排行榜,,排行榜,,,,
MainRankingPageSpeechEdit,登榜感言,,登榜感言,,,,
MainRankingPageRemainLikeCount,点赞剩余次数：{0},,點讚剩餘次數：{0},,,,
MainRankingPageLikeRemainCountZero,本日点赞次数已达上限,,本日點讚次數已達上限,,,,
,,,,,,,
#MainRankingPopup,,,,,,,
MainRankingPopupTitle,全部排行,,全部排行,,,,
RankingMainPopupCatalog_0,玩家,,玩家,,,,
RankingMainPopupCatalog_0_0,Grade,,等級,,,,
RankingMainPopupCatalog_0_1,战力,,戰力,,,,
RankingMainPopupCatalog_0_2,星神数量,,星神數量,,,,
RankingMainPopupCatalog_0_3,星神战力,,星神戰力,,,,
RankingMainPopupCatalog_1,小游戏,,小遊戲,,,,
RankingMainPopupCatalog_1_0,湖中仙子,,湖中仙子,,,,
RankingMainPopupCatalog_1_1,森之妖精,,森之妖精,,,,
RankingMainPopupCatalog_1_2,玩法3,,玩法3,,,,
RankingMainPopupCatalog_1_3,玩法4,,玩法4,,,,
,,,,,,,
MainRankingSubPageLevelTitleRank,名次,,名次,,,,
MainRankingSubPageLevelTitlePlayerName,玩家名称,,玩家名稱,,,,
MainRankingSubPageLevelTitleLevel,Grade,,等級,,,,
,,,,,,,
MainRankingSubPageBattlePowerTitleRank,名次,,名次,,,,
MainRankingSubPageBattlePowerTitlePlayerName,玩家名称,,玩家名稱,,,,
