,,,,,,,
#MainGameSubPageVisit,,,,,,,
SpiritList_name_91004,SpiritList_name_91004,,SpiritList_name_91004,,,,
SpiritList_name_91005,SpiritList_name_91005,,SpiritList_name_91005,,,,
SpiritList_name_91006,SpiritList_name_91006,,SpiritList_name_91006,,,,
SpiritList_name_91007,SpiritList_name_91007,,SpiritList_name_91007,,,,
SpiritList_name_91008,SpiritList_name_91008,,SpiritList_name_91008,,,,
SpiritList_name_91009,SpiritList_name_91009,,SpiritList_name_91009,,,,
SpiritList_name_91010,SpiritList_name_91010,,SpiritList_name_91010,,,,
SpiritList_name_91011,SpiritList_name_91011,,SpiritList_name_91011,,,,
SpiritList_name_91012,SpiritList_name_91012,,SpiritList_name_91012,,,,
SpiritList_name_91013,SpiritList_name_91013,,SpiritList_name_91013,,,,
SpiritList_name_91014,SpiritList_name_91014,,SpiritList_name_91014,,,,
SpiritList_name_91015,SpiritList_name_91015,,SpiritList_name_91015,,,,
SpiritList_name_91016,SpiritList_name_91016,,SpiritList_name_91016,,,,
SpiritList_name_91017,SpiritList_name_91017,,SpiritList_name_91017,,,,
SpiritList_name_91018,SpiritList_name_91018,,SpiritList_name_91018,,,,
SpiritList_name_91019,SpiritList_name_91019,,SpiritList_name_91019,,,,
SpiritList_name_91020,SpiritList_name_91020,,SpiritList_name_91020,,,,
SpiritList_name_91021,SpiritList_name_91021,,SpiritList_name_91021,,,,
SpiritList_name_91022,SpiritList_name_91022,,SpiritList_name_91022,,,,
SpiritList_name_91023,SpiritList_name_91023,,SpiritList_name_91023,,,,
SpiritList_name_91024,SpiritList_name_91024,,SpiritList_name_91024,,,,
SpiritList_name_91025,SpiritList_name_91025,,SpiritList_name_91025,,,,
SpiritList_name_91026,SpiritList_name_91026,,SpiritList_name_91026,,,,
SpiritList_name_91027,SpiritList_name_91027,,SpiritList_name_91027,,,,
SpiritList_name_91028,SpiritList_name_91028,,SpiritList_name_91028,,,,
SpiritList_name_91029,SpiritList_name_91029,,SpiritList_name_91029,,,,
SpiritList_name_91030,SpiritList_name_91030,,SpiritList_name_91030,,,,
SpiritList_name_92001,SpiritList_name_92001,,SpiritList_name_92001,,,,
SpiritList_name_92002,SpiritList_name_92002,,SpiritList_name_92002,,,,
SpiritList_name_92003,SpiritList_name_92003,,SpiritList_name_92003,,,,
SpiritList_name_92004,SpiritList_name_92004,,SpiritList_name_92004,,,,
SpiritList_name_92005,SpiritList_name_92005,,SpiritList_name_92005,,,,
SpiritList_name_92006,SpiritList_name_92006,,SpiritList_name_92006,,,,
SpiritList_name_92007,SpiritList_name_92007,,SpiritList_name_92007,,,,
SpiritList_name_92008,SpiritList_name_92008,,SpiritList_name_92008,,,,
SpiritList_name_92009,SpiritList_name_92009,,SpiritList_name_92009,,,,
SpiritList_name_92010,SpiritList_name_92010,,SpiritList_name_92010,,,,
SpiritList_name_92011,SpiritList_name_92011,,SpiritList_name_92011,,,,
SpiritList_name_92012,SpiritList_name_92012,,SpiritList_name_92012,,,,
SpiritList_name_92013,SpiritList_name_92013,,SpiritList_name_92013,,,,
SpiritList_name_92014,SpiritList_name_92014,,SpiritList_name_92014,,,,
SpiritList_name_92015,SpiritList_name_92015,,SpiritList_name_92015,,,,
SpiritList_name_92016,SpiritList_name_92016,,SpiritList_name_92016,,,,
SpiritList_name_92017,SpiritList_name_92017,,SpiritList_name_92017,,,,
SpiritList_name_92018,SpiritList_name_92018,,SpiritList_name_92018,,,,
SpiritList_name_92019,SpiritList_name_92019,,SpiritList_name_92019,,,,
SpiritList_name_92020,SpiritList_name_92020,,SpiritList_name_92020,,,,
SpiritList_name_92021,SpiritList_name_92021,,SpiritList_name_92021,,,,
SpiritList_name_92022,SpiritList_name_92022,,SpiritList_name_92022,,,,
SpiritList_name_92023,SpiritList_name_92023,,SpiritList_name_92023,,,,
SpiritList_name_92024,SpiritList_name_92024,,SpiritList_name_92024,,,,
SpiritList_name_92025,SpiritList_name_92025,,SpiritList_name_92025,,,,
SpiritList_name_92026,SpiritList_name_92026,,SpiritList_name_92026,,,,
SpiritList_name_92027,SpiritList_name_92027,,SpiritList_name_92027,,,,
SpiritList_name_92028,SpiritList_name_92028,,SpiritList_name_92028,,,,
SpiritList_name_92029,SpiritList_name_92029,,SpiritList_name_92029,,,,
SpiritList_name_93001,SpiritList_name_93001,,SpiritList_name_93001,,,,
SpiritList_name_93002,SpiritList_name_93002,,SpiritList_name_93002,,,,
SpiritList_name_93003,SpiritList_name_93003,,SpiritList_name_93003,,,,
SpiritList_name_93004,SpiritList_name_93004,,SpiritList_name_93004,,,,
SpiritList_name_93005,SpiritList_name_93005,,SpiritList_name_93005,,,,
SpiritList_name_93006,SpiritList_name_93006,,SpiritList_name_93006,,,,
SpiritList_name_93007,SpiritList_name_93007,,SpiritList_name_93007,,,,
SpiritList_name_93008,SpiritList_name_93008,,SpiritList_name_93008,,,,
SpiritList_name_93009,SpiritList_name_93009,,SpiritList_name_93009,,,,
SpiritList_name_93010,SpiritList_name_93010,,SpiritList_name_93010,,,,
SpiritList_name_93011,SpiritList_name_93011,,SpiritList_name_93011,,,,
SpiritList_name_93012,SpiritList_name_93012,,SpiritList_name_93012,,,,
SpiritList_name_93013,SpiritList_name_93013,,SpiritList_name_93013,,,,
SpiritList_name_93014,SpiritList_name_93014,,SpiritList_name_93014,,,,
SpiritList_name_93015,SpiritList_name_93015,,SpiritList_name_93015,,,,
SpiritList_name_93016,SpiritList_name_93016,,SpiritList_name_93016,,,,
,,,,,,,
SpiritList_skill_name_910010,兽神信仰,,獸神信仰,,,,
SpiritList_skill_name_911010,白热星火,,白熱星火,,,,
SpiritList_skill_name_920010,殒铁核心,,殞鐵核心,,,,
SpiritList_skill_name_921010,噬血之章,,噬血之章,,,,
SpiritList_skill_name_930010,转星之力,,轉星之力,,,,
SpiritList_skill_name_931010,星云密布,,星雲密布,,,,
,,,,,,,
SpiritList_skill_name_9100101,兽神信仰I,,獸神信仰I,,,,
SpiritList_skill_name_9100102,兽神信仰II,,獸神信仰II,,,,
SpiritList_skill_name_9100103,兽神信仰III,,獸神信仰III,,,,
SpiritList_skill_name_9100104,兽神信仰IV,,獸神信仰IV,,,,
SpiritList_skill_name_9100105,兽神信仰V,,獸神信仰V,,,,
SpiritListSkillDesc_9100101,使我方上阵英雄的「兽神减伤」增加10%。,,使我方上陣英雄的「獸神減傷」增加10%。,,,,
SpiritListSkillDesc_9100102,使我方上阵英雄的「兽神减伤」增加20%。,,使我方上陣英雄的「獸神減傷」增加20%。,,,,
SpiritListSkillDesc_9100103,使我方上阵英雄的「兽神减伤」增加30%。,,使我方上陣英雄的「獸神減傷」增加30%。,,,,
SpiritListSkillDesc_9100104,使我方上阵英雄的「兽神减伤」增加40%。,,使我方上陣英雄的「獸神減傷」增加40%。,,,,
SpiritListSkillDesc_9100105,使我方上阵英雄的「兽神减伤」增加60%。,,使我方上陣英雄的「獸神減傷」增加60%。,,,,
SpiritList_skill_name_9110101,白热星火I,,白熱星火I,,,,
SpiritList_skill_name_9110102,白热星火II,,白熱星火II,,,,
SpiritList_skill_name_9110103,白热星火III,,白熱星火III,,,,
SpiritList_skill_name_9110104,白热星火IV,,白熱星火IV,,,,
SpiritList_skill_name_9110105,白热星火V,,白熱星火V,,,,
SpiritList_skill_name_9200101,陨铁核心I,,隕鐵核心I,,,,
SpiritList_skill_name_9200102,陨铁核心II,,隕鐵核心II,,,,
SpiritList_skill_name_9200103,陨铁核心III,,隕鐵核心III,,,,
SpiritList_skill_name_9200104,陨铁核心IV,,隕鐵核心IV,,,,
SpiritList_skill_name_9200105,陨铁核心V,,隕鐵核心V,,,,
SpiritListSkillDesc_9200101,使我方上阵英雄「减伤」增加5%。,,使我方上陣英雄「減傷」增加5%。,,,,
SpiritListSkillDesc_9200102,使我方上阵英雄「减伤」增加10%。,,使我方上陣英雄「減傷」增加10%。,,,,
SpiritListSkillDesc_9200103,使我方上阵英雄「减伤」增加15%。,,使我方上陣英雄「減傷」增加15%。,,,,
SpiritListSkillDesc_9200104,使我方上阵英雄「减伤」增加25%。,,使我方上陣英雄「減傷」增加25%。,,,,
SpiritListSkillDesc_9200105,使我方上阵英雄「减伤」增加40%。,,使我方上陣英雄「減傷」增加40%。,,,,
SpiritList_skill_name_9210101,噬血之章I,,噬血之章I,,,,
SpiritList_skill_name_9210102,噬血之章II,,噬血之章II,,,,
SpiritList_skill_name_9210103,噬血之章III,,噬血之章III,,,,
SpiritList_skill_name_9210104,噬血之章IV,,噬血之章IV,,,,
SpiritList_skill_name_9210105,噬血之章V,,噬血之章V,,,,
SpiritList_skill_name_9300101,转星之力I,,轉星之力I,,,,
SpiritList_skill_name_9300102,转星之力II,,轉星之力II,,,,
SpiritList_skill_name_9300103,转星之力III,,轉星之力III,,,,
SpiritList_skill_name_9300104,转星之力IV,,轉星之力IV,,,,
SpiritList_skill_name_9300105,转星之力V,,轉星之力V,,,,
SpiritListSkillDesc_9300101,使我方上阵英雄「增伤」增加5%。,,使我方上陣英雄「增傷」增加5%。,,,,
SpiritListSkillDesc_9300102,使我方上阵英雄「增伤」增加10%。,,使我方上陣英雄「增傷」增加10%。,,,,
SpiritListSkillDesc_9300103,使我方上阵英雄「增伤」增加15%。,,使我方上陣英雄「增傷」增加15%。,,,,
SpiritListSkillDesc_9300104,使我方上阵英雄「增伤」增加25%。,,使我方上陣英雄「增傷」增加25%。,,,,
SpiritListSkillDesc_9300105,使我方上阵英雄「增伤」增加40%。,,使我方上陣英雄「增傷」增加40%。,,,,
SpiritList_skill_name_9310101,星云密布I,,星雲密布I,,,,
SpiritList_skill_name_9310102,星云密布II,,星雲密布II,,,,
SpiritList_skill_name_9310103,星云密布III,,星雲密布III,,,,
SpiritList_skill_name_9310104,星云密布IV,,星雲密布IV,,,,
SpiritList_skill_name_9310105,星云密布V,,星雲密布V,,,,
,,,,,,,
#Gallery,,,,,,,
GalleryPageTitle,Gallery,,資料庫,,,,
Gallery_unlock_hints,Clear 3-10 to unlock,,主線3-10解鎖,,,,
,,,,,,,
#Hero Gallery,,,,,,,
HeroGalleryPageTitle,Heroes archive,,星神檔案,,,,
HeroGalleryPageUnlockCountText,Current hero file is opened:<#33eeee> {0},,當前勢力星神檔案開啟:<#33eeee> {0},,,,
HeroGalleryDetailPopupUnlockTitle,Information open,,資料開放,,,,
HeroGalleryDetailPopupUpgradeTitle,File upgrade,,檔案升級,,,,
HeroGalleryDetailPopupUnlockButton,Start up,,啟動,,,,
HeroGalleryDetailPopupUpgradeButton,Upgrade,,升級,,,,
HeroGalleryPopupHeroUnlock,Can be activated with character {0},,擁有人物{0}可啟動,,,,
HeroGalleryPopupHeroHintsStar,{0} can be upgraded when it reaches {1} stars,,{0}達到{1}星可升級,,,,
HeroGalleryPopupHeroHintsRarity,{0} can be upgraded by awakening to {1} Hero,,{0}覺醒至{1}星神可升級,,,,
HeroGalleryPopupHeroHintsAwaken,{0 reaches Awakening{1} stars to upgrade,,{0}達到覺醒{1}星可升級,,,,
HeroGalleryPopupHeroHintsMax,Level cap reached,,已達最高級,,,,
HeroGalleryPopupStatHints,Attribute bonuses are effective for all Heroes in battle,,屬性加成對全體上陣星神有效,,,,
HeroGalleryUnlockSuccessBubbleTitle,Ability rises,,能力上升,,,,
HeroGalleryUnlockSuccessBubbleActiveBonusText,"<#FFFFFF>{0} level activated <#999999> HP +{1}%, defense +{3}%, attack +{5}%",,"<#FFFFFF>{0}級啟動 <#999999>生命+{1}%,防禦+{3}%,攻擊+{5}%",,,,
HeroGalleryUnlockSuccessBubbleHints,The bonus is effective for all Heroes in battle,,加成對全體上陣星神有效,,,,
HeroGalleryStatBubbleTitle,Property summary,,屬性匯總,,,,
HeroGalleryStatBubbleStatTitle,Hero Attributes,,星神屬性,,,,
HeroGalleryStatBubbleHints,Hero files can improve the attributes of all heroes in battle,,星神檔案可提高所有上陣星神屬性,,,,
HeroGallerySuccessBubbleLevel,Level {0},,{0}級,,,,
,,,,,,,
#PlayerInfoPopup,,,,,,,
PlayerInfo_Title,Player Profile,,玩家資料,,,,
PlayerInfo_Level_Format,Level:   {0},,等級:   {0}級,,,,
PlayerInfo_Exp_Format,{0}/{1},,{0}/{1},,,,
PlayerInfo_Exp_Max,Level limit reached,,已到達等級上限,,,,
PlayerInfo_Description_Label,Self Introduction:,,自我介紹:,,,,
PlayerInfo_Description_Default,Enter self introduction,,點擊輸入自我介紹,,,,
PlayerInfo_ID_Label,Role ID:,,角色ID:,,,,
PlayerInfo_EditAvatarButton,Edit Avatar,,設置,,,,
PlayerInfo_Detail_BattlePower,Combat Strenght:,,戰力:,,,,
PlayerInfo_Detail_Guild,Guild:,,公會:,,,,
PlayerInfo_Detail_Server,Server:,,伺服器:,,,,
PlayerInfo_Detail_Server_Time,Server time:,,本區開服時間:,,,,
PlayerInfo_Detail_ServerArea,Area:,,分區:,,,,
PlayerInfo_Detail_ServerArea_Time,Server Zone:,,分區開服時間:,,,,
,,,,,,,
#PlayerProfile Error Msg,,,,,,,
PlayerProfile_Error_UpdateName,错误 : 更改昵称,,錯誤 : 更改暱稱,,,,
PlayerProfile_Error_UpdateDesc,错误 : 更改自我介绍,,錯誤 : 更改自我介紹,,,,
PlayerProfile_Error_UpdateIcon,错误 : 更改头像,,錯誤 : 更改頭像,,,,
PlayerProfile_Error_UpdateIconBorder,错误 : 更改头像框,,錯誤 : 更改頭像框,,,,
,,,,,,,
,,,,,,,
#PlayerInfoEditNamePopup,,,,,,,
PlayerInfoEditName_Title,Change nickname,,更改暱稱,,,,
PlayerInfoEditName_DefaultMsg,Please enter a 1-7 character character name,,請輸入 1-7 個字符角色名稱,,,,
PlayerInfoEditName_Free,Free this time,,本次免費,,,,
PlayerInfoEditName_Warning_Empty,Name cannot be blank,,名稱不能空白,,,,
PlayerInfoEditName_Warning_SameName,Cannot enter the same name as before,,輸入名稱與原來一樣,,,,
PlayerInfoEditName_Warning_NameUsed,Name is already taken,,名稱已有人使用,,,,
PlayerInfoEditName_Warning_NotEnoughGems,Not enough diamonds,,鑽石不足,,,,
,,,,,,,
#PlayerInfoEditDescPopup,,,,,,,
PlayerInfoEditDesc_Title,更改自我介绍,,更改自我介紹,,,,
PlayerInfoEditDesc_DefaultMsg,请输入 90 个字符自我介绍,,請輸入 90 個字符自我介紹,,,,
PlayerInfoEditDesc_Free,本次免费,,本次免費,,,,
PlayerInfoEditDesc_Warning_SameContent,输入内容与原来一样,,輸入內容與原來一樣,,,,
PlayerInfoEditDesc_Warning_NotEnoughGems,钻石不足,,鑽石不足,,,,
,,,,,,,
#PlayerInfoExchangePopup,,,,,,,
PlayerInfoExchange_Tab_1,称号,,稱號,,,,
PlayerInfoExchange_Tab_2,头像,,頭像,,,,
PlayerInfoExchange_Tab_3,头像框,,頭像框,,,,
PlayerInfoExchange_Tab_4,外观,,外觀,,,,
PlayerInfoExchange_Tab_5,PVP,,PVP,,,,
PlayerInfoExchange_UseBtn,使用,,使用,,,,
PlayerInfoExchange_UsedBtn,已使用,,已使用,,,,
PlayerInfoExchange_Using,使用中,,使用中,,,,
PlayerInfoExchange_NotOwned,未拥有,,未擁有,,,,
PlayerInfoExchange_RemainTime,剩余使用时间: {0},,剩餘使用時間: {0},,,,
PlayerInfoExchange_RemainTime_Forever,永久,,永久,,,,
,,,,,,,
#Player Icon,,,,,,,
PlayerIcon_1101,闪耀者．阿波罗,,閃耀者．Apollo,,,,
PlayerIcon_1102,半神英雄．Hercules,,半神英雄．Hercules,,,,
PlayerIcon_1103,胜利女神．Athena,,勝利女神．Athena,,,,
PlayerIcon_1104,巨爵座．Moana,,巨爵座．Moana,,,,
PlayerIcon_1105,贞洁无瑕．Hestia,,貞潔無瑕．Hestia,,,,
PlayerIcon_1106,天猫座．铃,,天貓座．Bell,,,,
PlayerIcon_1107,诸神使者．Hermes,,諸神使者．Hermes,,,,
PlayerIcon_1201,毁灭之月．阿蒂蜜丝,,毀滅之月．Artemis,,,,
PlayerIcon_1202,天秤座．Lipa,,天秤座．Lipa,,,,
PlayerIcon_1203,天琴座．Aoife,,天琴座．奧菲,,,,
PlayerIcon_1204,双鱼座．Pais,,雙魚座．派絲,,,,
PlayerIcon_1205,地母神．Demeter,,地母神．Demeter,,,,
PlayerIcon_1206,小熊座．Areka,,小熊座．Areka,,,,
PlayerIcon_1207,小狮座．Bisky,,小獅座．Bisky,,,,
PlayerIcon_1208,北冕座．Stella,,北冕座．Stella,,,,
PlayerIcon_1209,天龙座．Eldani,,天龍座．艾爾妲妮,,,,
PlayerIcon_1210,蛇夫座．Sabi,,蛇夫座．Sabi,,,,
PlayerIcon_1301,天鸽座．Duff,,天鴿座．Duff,,,,
PlayerIcon_1302,猎户座．Orian,,獵戶座．奧莉安,,,,
PlayerIcon_1303,武仙座．Kelis,,武仙座．凱莉絲,,,,
PlayerIcon_1304,圣者．Ahippus,,聖者．亞希彼斯,,,,
PlayerIcon_1305,小犬座．Lu Ge,,小犬座．Lu Ge,,,,
PlayerIcon_1401,英仙座．Perseus,,英仙座．Perseus,,,,
PlayerIcon_1402,死亡之刃．塔纳托斯,,死亡之刃．塔納托斯,,,,
PlayerIcon_1403,冥后．Persephone,,冥后．Persephone,,,,
PlayerIcon_1404,杜鹃座．Jenna,,杜鵑座．Jenna,,,,
