MonsterGodInfoSubPageEnhancementButtonOneClick,One-click strengthening,,一鍵強化,,,,
MonsterGodEnhancementBlockProgress,Progress:,,進度:,,,,
MonsterGodEnhancementBlockEffect,Effect:,,效果:,,,,
MonsterGodEnhancementBlockStatBonus,Attribute bonus:,,屬性加成:,,,,
MonsterGodEnhancementBlockMaxLevel,Max level,,已滿,,,,
MonsterGodInfoSubPageUpgradeBonus,Upgrade bonus,,升星加成,,,,
MonsterGodInfoSubPageSkinCellButtonEquip,Equip,,穿戴,,,,
MonsterGodInfoSubPageSkinUnlockReward,Unlock available,,解鎖可獲,,,,
MonsterGodInfoSubPageSkinButtonProperty,Properties,,屬性總匯,,,,
,,,,,,,
,,,,,,,
#MonsterGodBackpackPage,,,,,,,
MonsterGodBackpackPageTitle,Beast Gods,,獸神一覽,,,,
,,,,,,,
#MonsterGodKizunaMainPage,,,,,,,
MonsterGodKizunaMainPageTitle,Bond,,獸神共鳴,,,,
,,,,,,,
#MonsterGodKizunaDetailPopup,,,,,,,
MonsterGodKizunaDetailPopupTitle,Bond,,獸神共鳴,,,,
MonsterGodKizunaDetailBarLevel,Bond level: {0},,共鳴等級 : {0},,,,
MonsterGodKizunaDetailBarActivated,Activated,,已啟動,,,,
MonsterGodKizunaDetailBar_ResonanceEffect_1,Beast attack power +2000,,獸神攻擊力+2000,,,,
MonsterGodKizunaDetailBar_ResonanceEffect_2,Beast attack power +10000,,獸神攻擊力+10000,,,,
MonsterGodKizunaDetailBar_ResonanceEffect_3,"HP of Star God in battle +4500
Attack power +750
Defense value +450",,"When entering battle, Star God's health value +4500
Attack power +750
Defense value +450",,,,
MonsterGodKizunaDetailBar_ResonanceEffect_4,Beast attack power +2000,,獸神攻擊力+2000,,,,
MonsterGodKizunaDetailBar_ResonanceEffect_5,Beast attack power +10000,,獸神攻擊力+10000,,,,
MonsterGodKizunaDetailBar_ResonanceEffect_6,"HP of Star God in battle +4500
Attack power +750
Defense value +450",,"When entering battle, Star God's health value +4500
Attack power +750
Defense value +450",,,,
,,,,,,,
MonsterGodKizunaDetailBar_ResonanceLevelFormat,Bond Level {0},,獸神共鳴 : 等級 {0},,,,
MonsterGodKizunaActivateSuccessPopup_LevelFormat,Combined with the Beast God to reach {0} stars to activate,,連攜獸神達到{0}星啟動,,,,
,,,,,,,
#Monster God Evolve,,,,,,,
MonsterGodEvolvePageTitle,兽神唤灵,,獸神喚靈,,,,
MonsterGodEvolveBonusEffectButton,Bonus effect,,階段效果,,,,
MonsterGodEvolveStatButton,Properties,,屬性總匯,,,,
MonsterGodEvolveTalentButton,Talents,,喚靈天賦,,,,
MonsterGodEvolveChangeButton,Change,,獸神更換,,,,
MonsterGodEvolveUpgradeButton,Upgrade,,突破,,,,
MonsterGodEvolveSuccessPopupTitle,Sucess,,突破成功,,,,
MonsterGodEvolveSuccessPopupContentTitle,Upgrade to unlock:,,升階解鎖:,,,,
MonsterGodEvolveTotalStatBubbleTitle,Overview of styling bonuses,,造型加成總覽,,,,
MonsterGodEvolveTotalStatHeroStatTitle,All Star Gods,,全部上陣星神,,,,
MonsterGodEvolveTotalStatGodStatTitle,Beast God,,獸神,,,,
MonsterGodEvolveTalentPopupTitle,Talent,,喚靈天賦,,,,
MonsterGodEvolveTalentHints,Activated talents will take effect during combat,,啟動的天賦會在戰鬥中生效,,,,
MonsterGodEvolveTalentConfirmPopupTitle,Confirm upgrade,,確認升級,,,,
MonsterGodEvolveTalentConfirm,Upgrade,,升階,,,,
MonsterGodEvolveTalentDoubleConfirmTitle,Hint,,提示,,,,
MonsterGodEvolveTalentDoubleConfirmContent,<#2e375d>Do you want to reset the evocation talent? <#1166cc>After reset，the Soul Summoning Soul will be returned,,<#2e375d>是否要重置喚靈天賦？<#1166cc>重置後喚靈神魄將會返還,,,,
MonsterGodEvolveResetTalent,Reset talents,,重置天賦,,,,
MonsterGodEvolveTalentLevelMax,Already Max level,,已滿級,,,,
MonsterGod_Lock,Lock,,未解鎖,,,,
,,,,,,,
#MonsterGodUpgradeSuccessPopup,,,,,,,
MonsterGodUpgradeSuccessPopupTitle,Breakthrough success,,突破成功,,,,
MonsterGodUnlockSuccessPopupTitle,Unlocked successfully,,解鎖成功,,,,
,,,,,,,
MonsterGodPosePopupButtonEncounter,Encounter,,邂逅,,,,
MonsterGodPosePage_HeroPoseUnlock1,Unlocked when Star God reaches {0} star,,星神升至{0}星解鎖,,,,
MonsterGodPosePage_HeroPoseUnlock2,Star God awakens to UR{0} star to unlock,,星神覺醒至UR{0}星解鎖,,,,
MonsterGodPosePage_GodPoseUnlock,The beast god is unlocked when it reaches SSR{0} star.,,獸神升至SSR{0}星解鎖,,,,
MonsterGodPosePage_CostPopupTitle,,,,,,,
MonsterGodPosePage_CostPopupContent,,,,,,,
MonsterGodPosePage_CostPopupButton,,,,,,,
MonsterGodPosePage_UnlockBtn,Unlock,,解鎖,,,,
MonsterGodPosePage_HeroPoseUnlockPrevPose,Can only be unlocked after unlocking the previous stage,,解鎖上一階段後才可解鎖,,,,
,,,,,,,
MonsterGodStar,Beast god star number,,獸神星數,,,,
MG_PHY_MAG_DEF,Defense value,,防禦值,,,,
MonsterGodSkillCost,Beast God skill Cost,,獸神技能消耗,,,,
MonsterGod_MaxStar,Max star,,滿星,,,,
,,,,,,,
#MonsterGodTalent,,,,,,,
MonsterGodTalentGrade,Strengthen level {0},,強化{0}級,,,,
MonsterGodTalentLevelBonusStatTitle_1,Level 1 talents:,,1級天賦：,,,,
MonsterGodTalentLevelBonusStatTitle_2,Level 2 talents:,,2級天賦：,,,,
MonsterGodTalentLevelBonusStatTitle_3,Level 3 talents:,,3級天賦：,,,,
MonsterGodTalentLevelBonusStatTitle_4,Level 4 talents:,,4級天賦：,,,,
MonsterGodTalentLevelBonusStatValue_1,When this beast skill is released，the critical hit rate +10%,,此獸神技釋放時暴擊率+10％,,,,
MonsterGodTalentLevelBonusStatValue_2,Damage taken from this beast's divine skill -15%,,受到此獸神技傷害-15％,,,,
MonsterGodTalentLevelBonusStatValue_3,Damage increased by +15% when this beast skill is released,,此獸神技釋放時增傷+15％,,,,
MonsterGodTalentLevelBonusStatValue_4,When this beast skill is released，the beast's attack power +10%,,此獸神技釋放時獸神攻擊力+10％,,,,
,,,,,,,
MonsterGodSkillInfo_CoolDownFormat,Cooldown: {0} turns,,冷卻: {0}回合,,,,
MonsterGodSkillInfoBubble_Tip,Additional effects can be activated after upgrading,,升階後可啟動額外效果,,,,
,,,,,,,
MonsterGodHelpInfoPopupTitle,Beast God Description,,獸神說明,,,,
,,,,,,,
MGSkillCoolDown_2001_1,3,,3,,,,
MGSkillCoolDown_2001_2,3,,3,,,,
MGSkillCoolDown_2001_3,2,,2,,,,
MGSkillCoolDown_2001_4,2,,2,,,,
MGSkillCoolDown_2001_5,2,,2,,,,
,,,,,,,
MGSkillCoolDown_2002_1,3,,3,,,,
MGSkillCoolDown_2002_2,3,,3,,,,
MGSkillCoolDown_2002_3,2,,2,,,,
MGSkillCoolDown_2002_4,2,,2,,,,
MGSkillCoolDown_2002_5,2,,2,,,,
,,,,,,,
MGSkillCoolDown_2003_1,3,,3,,,,
MGSkillCoolDown_2003_2,3,,3,,,,
MGSkillCoolDown_2003_3,2,,2,,,,
MGSkillCoolDown_2003_4,2,,2,,,,
MGSkillCoolDown_2003_5,2,,2,,,,
,,,,,,,
MGSkillCoolDown_2004_1,3,,3,,,,
MGSkillCoolDown_2004_2,3,,3,,,,
MGSkillCoolDown_2004_3,2,,2,,,,
MGSkillCoolDown_2004_4,2,,2,,,,
MGSkillCoolDown_2004_5,2,,2,,,,
,,,,,,,
MGSkillCost_2001_1,35,,35,,,,
MGSkillCost_2001_2,35,,35,,,,
MGSkillCost_2001_3,35,,35,,,,
MGSkillCost_2001_4,35,,35,,,,
MGSkillCost_2001_5,25,,25,,,,
,,,,,,,
MGSkillCost_2002_1,35,,35,,,,
MGSkillCost_2002_2,35,,35,,,,
MGSkillCost_2002_3,35,,35,,,,
MGSkillCost_2002_4,35,,35,,,,
MGSkillCost_2002_5,25,,25,,,,
,,,,,,,
MGSkillCost_2003_1,35,,35,,,,
MGSkillCost_2003_2,35,,35,,,,
MGSkillCost_2003_3,35,,35,,,,
MGSkillCost_2003_4,35,,35,,,,
MGSkillCost_2003_5,25,,25,,,,
,,,,,,,
MGSkillCost_2004_1,35,,35,,,,
MGSkillCost_2004_2,35,,35,,,,
MGSkillCost_2004_3,35,,35,,,,
MGSkillCost_2004_4,35,,35,,,,
MGSkillCost_2004_5,25,,25,,,,
,,,,,,,
MGSkillName_2001_1,Quantum beam,,量子光束,,,,
MGSkillName_2001_2,Quantum beam,,量子光束,,,,
MGSkillName_2001_3,Quantum beam,,量子光束,,,,
MGSkillName_2001_4,Quantum beam,,量子光束,,,,
MGSkillName_2001_5,Quantum beam,,量子光束,,,,
MGSkillName_2002_1,Frozen Underworld,,冥海冰凍,,,,
MGSkillName_2002_2,Frozen Underworld,,冥海冰凍,,,,
MGSkillName_2002_3,Frozen Underworld,,冥海冰凍,,,,
MGSkillName_2002_4,Frozen Underworld,,冥海冰凍,,,,
MGSkillName_2002_5,Frozen Underworld,,冥海冰凍,,,,
MGSkillName_2003_1,Bite of giant snake,,巨蛇撕咬,,,,
MGSkillName_2003_2,Bite of giant snake,,巨蛇撕咬,,,,
MGSkillName_2003_3,Bite of giant snake,,巨蛇撕咬,,,,
MGSkillName_2003_4,Bite of giant snake,,巨蛇撕咬,,,,
MGSkillName_2003_5,Bite of giant snake,,巨蛇撕咬,,,,
MGSkillName_2004_1,Hell's Wraith,,地獄怨魂,,,,
MGSkillName_2004_2,Hell's Wraith,,地獄怨魂,,,,
MGSkillName_2004_3,Hell's Wraith,,地獄怨魂,,,,
MGSkillName_2004_4,Hell's Wraith,,地獄怨魂,,,,
MGSkillName_2004_5,Hell's Wraith,,地獄怨魂,,,,
,,,,,,,
MGSkillEffect_2001_1,优先锁定敌方后排，对全排星神造成<#F9423A>60%</color>伤害，并对目标施放1个「<#2DCCD3>弱化</color>」效果，受影响目标承受兽神伤害增加<#F9423A>30%</color>，持续至战斗结束。,,優先鎖定敵方後排，對全排星神造成<#F9423A>60%</color>傷害，並對目標施放1個「<#2DCCD3>弱化</color>」效果，受影響目標承受獸神傷害增加<#F9423A>30%</color>，持續至戰鬥結束。,,,,
MGSkillEffect_2001_2,优先锁定敌方后排，对全排星神造成<#F9423A>60%</color>伤害，并对目标施放1个「<#2DCCD3>弱化</color>」效果，受影响目标承受兽神伤害增加<#F9423A>40%</color>，持续至战斗结束。,,優先鎖定敵方後排，對全排星神造成<#F9423A>60%</color>傷害，並對目標施放1個「<#2DCCD3>弱化</color>」效果，受影響目標承受獸神傷害增加<#F9423A>40%</color>，持續至戰鬥結束。,,,,
MGSkillEffect_2001_3,优先锁定敌方后排，对全排星神造成<#F9423A>90%</color>伤害，并对目标施放1个「<#2DCCD3>弱化</color>」效果，受影响目标承受兽神伤害增加<#F9423A>40%</color>，持续至战斗结束。,,優先鎖定敵方後排，對全排星神造成<#F9423A>90%</color>傷害，並對目標施放1個「<#2DCCD3>弱化</color>」效果，受影響目標承受獸神傷害增加<#F9423A>40%</color>，持續至戰鬥結束。,,,,
MGSkillEffect_2001_4,优先锁定敌方后排，对全排星神造成<#F9423A>95%</color>伤害，并对目标施放1个「<#2DCCD3>弱化</color>」效果，受影响目标承受兽神伤害增加<#F9423A>50%</color>，持续至战斗结束。,,優先鎖定敵方後排，對全排星神造成<#F9423A>95%</color>傷害，並對目標施放1個「<#2DCCD3>弱化</color>」效果，受影響目標承受獸神傷害增加<#F9423A>50%</color>，持續至戰鬥結束。,,,,
MGSkillEffect_2001_5,优先锁定敌方后排，对全排星神造成<#F9423A>105%</color>伤害，并对目标施放1个「<#2DCCD3>弱化</color>」效果，受影响目标承受兽神伤害增加<#F9423A>50%</color>，持续至战斗结束。,,優先鎖定敵方後排，對全排星神造成<#F9423A>105%</color>傷害，並對目標施放1個「<#2DCCD3>弱化</color>」效果，受影響目標承受獸神傷害增加<#F9423A>50%</color>，持續至戰鬥結束。,,,,
,,,,,,,
MGSkillEffect_2002_1,优先锁定敌方前排，对全排星神造成<#F9423A>54%</color>伤害，并对目标施放1个「<#2DCCD3>减灵</color>」效果，受影响目标减少<#F9423A>150</color>点「圣灵值」。,,優先鎖定敵方前排，對全排星神造成<#F9423A>54%</color>傷害，並對目標施放1個「<#2DCCD3>減靈</color>」效果，受影響目標減少<#F9423A>150</color>點「聖靈值」。,,,,
MGSkillEffect_2002_2,优先锁定敌方前排，对全排星神造成<#F9423A>54%</color>伤害，并对目标施放1个「<#2DCCD3>减灵</color>」效果，受影响目标减少<#F9423A>200</color>点「圣灵值」。,,優先鎖定敵方前排，對全排星神造成<#F9423A>54%</color>傷害，並對目標施放1個「<#2DCCD3>減靈</color>」效果，受影響目標減少<#F9423A>200</color>點「聖靈值」。,,,,
MGSkillEffect_2002_3,优先锁定敌方前排，对全排星神造成<#F9423A>54%</color>伤害，并对目标施放1个「<#2DCCD3>减灵</color>」及「<#2DCCD3>弱化</color>」效果，受影响目标减少<#F9423A>200</color>点「圣灵值」；「高级减伤」减少<#F9423A>5%</color>，持续<#F9423A>2</color>回合。,,優先鎖定敵方前排，對全排星神造成<#F9423A>54%</color>傷害，並對目標施放1個「<#2DCCD3>減靈</color>」及「<#2DCCD3>弱化</color>」效果，受影響目標減少<#F9423A>200</color>點「聖靈值」；「高級減傷」減少<#F9423A>5%</color>，持續<#F9423A>2</color>回合。,,,,
MGSkillEffect_2002_4,优先锁定敌方前排，对全排星神造成<#F9423A>54%</color>伤害，并对目标施放1个「<#2DCCD3>减灵</color>」及「<#2DCCD3>弱化</color>」效果，受影响目标减少<#F9423A>250</color>点「圣灵值」；「高级减伤」减少<#F9423A>10%</color>，持续<#F9423A>2</color>回合。,,優先鎖定敵方前排，對全排星神造成<#F9423A>54%</color>傷害，並對目標施放1個「<#2DCCD3>減靈</color>」及「<#2DCCD3>弱化</color>」效果，受影響目標減少<#F9423A>250</color>點「聖靈值」；「高級減傷」減少<#F9423A>10%</color>，持續<#F9423A>2</color>回合。,,,,
MGSkillEffect_2002_5,优先锁定敌方前排，对全排星神造成<#F9423A>54%</color>伤害，并对目标施放1个「<#2DCCD3>减灵</color>」及「<#2DCCD3>弱化</color>」效果，受影响目标减少<#F9423A>300</color>点「圣灵值」；「高级减伤」及「防御值」减少<#F9423A>10%</color>，持续<#F9423A>2</color>回合。,,優先鎖定敵方前排，對全排星神造成<#F9423A>54%</color>傷害，並對目標施放1個「<#2DCCD3>減靈</color>」及「<#2DCCD3>弱化</color>」效果，受影響目標減少<#F9423A>300</color>點「聖靈值」；「高級減傷」及「防禦值」減少<#F9423A>10%</color>，持續<#F9423A>2</color>回合。,,,,
,,,,,,,
MGSkillEffect_2003_1,优先锁定敌方生命值最低的星神，造成<#F9423A>120%</color>伤害，若此伤害杀死目标，立即对我方攻击力最高的星神施放1个「<#2DCCD3>赋灵</color>」效果，受影响目标回复<#F9423A>200</color>点「圣灵值」。,,優先鎖定敵方生命值最低的星神，造成<#F9423A>120%</color>傷害，若此傷害殺死目標，立即對我方攻擊力最高的星神施放1個「<#2DCCD3>賦靈</color>」效果，受影響目標回復<#F9423A>200</color>點「聖靈值」。,,,,
MGSkillEffect_2003_2,优先锁定敌方生命值最低的星神，造成<#F9423A>120%</color>伤害，若此伤害杀死目标，立即对我方攻击力最高的星神施放1个「<#2DCCD3>赋灵</color>」效果，受影响目标回复<#F9423A>300</color>点「圣灵值」。,,優先鎖定敵方生命值最低的星神，造成<#F9423A>120%</color>傷害，若此傷害殺死目標，立即對我方攻擊力最高的星神施放1個「<#2DCCD3>賦靈</color>」效果，受影響目標回復<#F9423A>300</color>點「聖靈值」。,,,,
MGSkillEffect_2003_3,优先锁定敌方生命值最低的星神，造成<#F9423A>120%</color>伤害，若此伤害杀死目标，立即对我方攻击力最高的星神施放1个「<#2DCCD3>赋灵</color>」及「<#2DCCD3>治疗</color>」效果，受影响目标回复<#F9423A>300</color>点「圣灵值」，生命值回复<#F9423A>10%</color>。,,優先鎖定敵方生命值最低的星神，造成<#F9423A>120%</color>傷害，若此傷害殺死目標，立即對我方攻擊力最高的星神施放1個「<#2DCCD3>賦靈</color>」及「<#2DCCD3>治療</color>」效果，受影響目標回復<#F9423A>300</color>點「聖靈值」，生命值回復<#F9423A>10%</color>。,,,,
MGSkillEffect_2003_4,优先锁定敌方生命值最低的星神，造成<#F9423A>120%</color>伤害，若此伤害杀死目标，立即对我方攻击力最高的星神施放1个「<#2DCCD3>赋灵</color>」及「<#2DCCD3>治疗</color>」效果，受影响目标回复<#F9423A>500</color>点「圣灵值」，生命值回复<#F9423A>15%</color>。,,優先鎖定敵方生命值最低的星神，造成<#F9423A>120%</color>傷害，若此傷害殺死目標，立即對我方攻擊力最高的星神施放1個「<#2DCCD3>賦靈</color>」及「<#2DCCD3>治療</color>」效果，受影響目標回復<#F9423A>500</color>點「聖靈值」，生命值回復<#F9423A>15%</color>。,,,,
MGSkillEffect_2003_5,优先锁定敌方生命值最低的星神，造成<#F9423A>120%</color>伤害，若此伤害杀死目标，立即对我方攻击力最高的星神施放1个「<#2DCCD3>赋灵</color>」及「<#2DCCD3>治疗</color>」效果，受影响目标回复<#F9423A>600</color>点「圣灵值」，生命值回复<#F9423A>20%</color>。,,優先鎖定敵方生命值最低的星神，造成<#F9423A>120%</color>傷害，若此傷害殺死目標，立即對我方攻擊力最高的星神施放1個「<#2DCCD3>賦靈</color>」及「<#2DCCD3>治療</color>」效果，受影響目標回復<#F9423A>600</color>點「聖靈值」，生命值回復<#F9423A>20%</color>。,,,,
,,,,,,,
MGSkillEffect_2004_1,对敌方造成<#F9423A>6</color>次可重覆命中的随机目标攻击，每次攻击造成<#F9423A>25</color>%伤害；战斗中我方星神每使用<#F9423A>1</color>次「圣灵技能」，此技能可增加<#F9423A>1</color>次攻击，最多增加<#F9423A>6</color>次。,,對敵方造成<#F9423A>6</color>次可重覆命中的隨機目標攻擊，每次攻擊造成<#F9423A>25</color>%傷害；戰鬥中我方星神每使用<#F9423A>1</color>次「聖靈技能」，此技能可增加<#F9423A>1</color>次攻擊，最多增加<#F9423A>6</color>次。,,,,
MGSkillEffect_2004_2,对敌方造成<#F9423A>6</color>次可重覆命中的随机目标攻击，每次攻击造成<#F9423A>25</color>%伤害；战斗中我方星神每使用<#F9423A>1</color>次「圣灵技能」，此技能可增加<#F9423A>1</color>次攻击，最多增加<#F9423A>7</color>次。,,對敵方造成<#F9423A>6</color>次可重覆命中的隨機目標攻擊，每次攻擊造成<#F9423A>25</color>%傷害；戰鬥中我方星神每使用<#F9423A>1</color>次「聖靈技能」，此技能可增加<#F9423A>1</color>次攻擊，最多增加<#F9423A>7</color>次。,,,,
MGSkillEffect_2004_3,"对敌方造成<#F9423A>6</color>次可重覆命中的随机目标攻击，每次攻击造成<#F9423A>25</color>%伤害，并对目标施加<#F9423A>1</color>个<#2DCCD3>「血咒」</color>效果，此技能附加的<#2DCCD3>「血咒」</color>效果每名目标最多叠加<#F9423A>3</color>个；战斗中我方星神每使用<#F9423A>1</color>次「圣灵技能」，此技能可增加<#F9423A>1</color>次攻击，最多增加<#F9423A></color> 7次。
<#2DCCD3>「血咒」</color>：受影响目标于回合结束时承受施术者「攻击力」<#F9423A>10</color>%的「特殊伤害」，持续<#F9423A>2</color>回合。 ",,"對敵方造成<#F9423A>6</color>次可重覆命中的隨機目標攻擊，每次攻擊造成<#F9423A>25</color>%傷害，並對目標施加<#F9423A>1</color>個<#2DCCD3>「血咒」</color>效果，此技能附加的<#2DCCD3>「血咒」</color>效果每名目標最多疊加<#F9423A>3</color>個；戰鬥中我方星神每使用<#F9423A>1</color>次「聖靈技能」，此技能可增加<#F9423A>1</color>次攻擊，最多增加<#F9423A></color>7次。
<#2DCCD3>「血咒」</color>：受影響目標於回合結束時承受施術者「攻擊力」<#F9423A>10</color>%的「特殊傷害」，持續<#F9423A>2</color>回合。",,,,
MGSkillEffect_2004_4,"对敌方造成<#F9423A>6</color>次可重覆命中的随机目标攻击，每次攻击造成<#F9423A>25</color>%伤害，并对目标施加<#F9423A>1</color>个<#2DCCD3>「血咒」</color>效果，此技能附加的<#2DCCD3>「血咒」</color>效果每名目标最多叠加<#F9423A>3</color>个；战斗中我方星神每使用<#F9423A>1</color>次「圣灵技能」，此技能可增加<#F9423A>1</color>次攻击，最多增加<#F9423A></color> 7次。
<#2DCCD3>「血咒」</color>：受影响目标于回合结束时承受施术者「攻击力」<#F9423A>15</color>%的「特殊伤害」，持续<#F9423A>2</color>回合。 ",,"對敵方造成<#F9423A>6</color>次可重覆命中的隨機目標攻擊，每次攻擊造成<#F9423A>25</color>%傷害，並對目標施加<#F9423A>1</color>個<#2DCCD3>「血咒」</color>效果，此技能附加的<#2DCCD3>「血咒」</color>效果每名目標最多疊加<#F9423A>3</color>個；戰鬥中我方星神每使用<#F9423A>1</color>次「聖靈技能」，此技能可增加<#F9423A>1</color>次攻擊，最多增加<#F9423A></color>7次。
<#2DCCD3>「血咒」</color>：受影響目標於回合結束時承受施術者「攻擊力」<#F9423A>15</color>%的「特殊傷害」，持續<#F9423A>2</color>回合。",,,,
MGSkillEffect_2004_5,"对敌方造成<#F9423A>6</color>次可重覆命中的随机目标攻击，每次攻击造成<#F9423A>25</color>%伤害，并对目标施加<#F9423A>1</color>个<#2DCCD3>「血咒」</color>效果，此技能附加的<#2DCCD3>「血咒」</color>效果每名目标最多叠加<#F9423A>3</color>个；战斗中我方星神每使用<#F9423A>1</color>次「圣灵技能」，此技能可增加<#F9423A>1</color>次攻击，最多增加<#F9423A></color> 8次。
<#2DCCD3>「血咒」</color>：受影响目标于回合结束时承受施术者「攻击力」<#F9423A>15</color>%的「特殊伤害」，「高级增伤」减少<#F9423A>10</color>%，持续<#F9423A>2</color>回合。 ",,"對敵方造成<#F9423A>6</color>次可重覆命中的隨機目標攻擊，每次攻擊造成<#F9423A>25</color>%傷害，並對目標施加<#F9423A>1</color>個<#2DCCD3>「血咒」</color>效果，此技能附加的<#2DCCD3>「血咒」</color>效果每名目標最多疊加<#F9423A>3</color>個；戰鬥中我方星神每使用<#F9423A>1</color>次「聖靈技能」，此技能可增加<#F9423A>1</color>次攻擊，最多增加<#F9423A></color>8次。
<#2DCCD3>「血咒」</color>：受影響目標於回合結束時承受施術者「攻擊力」<#F9423A>15</color>%的「特殊傷害」，「高級增傷」減少<#F9423A>10</color>%，持續<#F9423A>2</color>回合。",,,,
,,,,,,,
#MonsterGodName,,,,,,,
2001_name,Sphinx,,斯芬克斯,,,,
2002_name,Hydra,,海德拉,,,,
2003_name,Jormungandr,,耶夢加得,,,,
2004_name,Cerberus,,刻耳柏洛斯,,,,
,,,,,,,
,,,,,,,
#MonsterGodSkin,,,,,,,
MonsterGodSkinStatBubbleTitle,Overview of Skin bonuses,,造型加成總覽,,,,
MonsterGodSkinStat_SubTitle,Battle with the Beast God,,上陣獸神,,,,
MonsterGodSkinStat_Title_1,Beast magic damage reduction,,獸神技減傷,,,,
MonsterGodSkinStat_Title_2,Beast skill attack,,獸神技攻擊,,,,
MonsterGodSkinStat_Title_3,Beast skills increase damage,,獸神技增傷,,,,
,,,,,,,
#SkinShop,,,,,,,
character_skin_name_1101_1,Female Teacher,,女教師,,,,
character_skin_name_1103_1,Summer Festival,,夏日祭,,,,
character_skin_name_1303_1,Bunny girl,,兔女郎,,,,
character_skin_name_1304_1,Cheongsam,,旗袍,,,,
character_skin_name_1401_1,Swimsuit warrior,,泳裝武者,,,,
character_skin_name_2001_1,Eternal,,永恆,,,,
character_skin_name_2004_1,Phantom of Sorrow,,幽殤魅影,,,,
character_skin_name_1204_1,Maid,,女僕,,,,
character_skin_name_1104_1,Succubus,,魅魔,,,,
character_skin_name_1403_1,High school student,,女高中生,,,,
,,,,,,,
,,,,,,,
,,,,,,,
#HeroSkin,,,,,,,
HeroSkin_Name_1101_1,Female Teacher,,女教師,,,,
HeroSkin_Name_1103_1,Summer Festival,,夏日祭,,,,
HeroSkin_Name_1303_1,Bunny girl,,兔女郎,,,,
HeroSkin_Name_1304_1,Cheongsam,,旗袍,,,,
HeroSkin_Name_1401_1,Swimsuit warrior,,泳裝武者,,,,
HeroSkin_Name_2001_1,Eternal,,永恆,,,,
HeroSkin_Name_2004_1,Phantom of Sorrow,,幽殤魅影,,,,
HeroSkin_Name_1204_1,Maid,,女僕,,,,
HeroSkin_Name_1104_1,Succubus,,魅魔,,,,
