,,,,,,,
#MainGameSubPageVisit,,,,,,,
CampsiteDisableText,Not open yet,,暫未開放,,,,
CampsiteChangeTitle,Hint,,提示,,,,
CampsiteChangeContent,Replace this Star God to this analysis center?,,是否將此星神更換到此分析中心？,,,,
,,,,,,,
CampsiteHelpInfoPopupTitle,Instructions,,系統說明,,,,
CampsiteHelpInfoPopupDetailTitle,Explanation,,說明,,,,
CampsiteHelpInfoPopupDetailContent,"- The research center has a career and power analysis center
- Place the Star God in the center for analysis and gain instant attribute bonuses
- The attribute bonus of the analysis center will increase the attribute percentage of all star gods on the formation.
- When the star god's profession or power is consistent with the designated analysis center, the percentage of attributes improved by the analysis center will be doubled ",," - The research center has a profession and power analysis center
- Place the Star God in the center for analysis and gain instant attribute bonuses
- The attribute bonus of the analysis center will increase the attribute percentage of all star gods on the formation.
- When the star god's occupation or power is consistent with the designated analysis center, the attribute percentage increased by the analysis center will be doubled",,,,
,,,,,,,
#Intell,,,,,,,
AvgNotFoundAlert,,,,,,,
AVGOptionCostTitle,Consume,,消耗,,,,
AVGOptionNotEnoughCostAlert,Lack of tools,,道具不足,,,,
AVGProgress,Chapter progress:{0}%,,章節進度:{0}%,,,,
,,,,,,,
#SpiritList,,,,,,,
SpiritListPageTitle,Star Hourglass,,星之沙漏,,,,
SpiritListChpaterUnlockTips,Turn on when the total star level reaches {0},,總集星度達到{0}開啟,,,,
SpiritListChpaterPoint,Chapter point,,集星度,,,,
SpiritListAllChapterPoint,Total chapter points:,,總集星度:,,,,
SpiritListPageTotalStateButton,Total attributes,,總屬性,,,,
SpiritListRankingButton,Development ranking,,養成排行,,,,
SpiritListBackpackButton,Backpack,,背包,,,,
SpiritListArchiveButton,Archive,,星魂列星,,,,
SpiritListQuickSetupButton,Quick Setup,,快速配置,,,,
SpiritListAllEffectButton,All,,全部,,,,
SpiritListLockEffectButton,Lock effect,,心願清單,,,,
SpiritListEffectActiveButton,Active,,啟動,,,,
SpiritListEffectStarUpButton,Star up,,升星,,,,
SpiritListStarMax,Max Star,,已滿星,,,,
SpiritListChapterResetButton,Reset,,重置,,,,
SpiritListSkillTitle,Star collection skills,,集星技能,,,,
SpiritListSkillAwakeButton,Awakening,,覺醒,,,,
SpiritListChapterResetTitle,Hint,,提示,,,,
SpiritListChapterResetContent,"After resetting, the activated star soul combination and star gathering skills will be reset. Do you want to continue?
<#ee5555> (All development resources will be returned after reset)
(There is a 1-hour cooling time for each reset)</color>",,"After the reset, the activated star soul combination and star gathering skills will be reset. Do you want to continue?
<#ee5555> (All development resources will be returned after reset)
(There is a 1-hour cooling time for each reset)</color>",,,,
SpiritListSkillDetailPopupConfirmButton,Confirm,,確定,,,,
SpiritListSkillDetailPopupTitle,Star bonus,,星級加成,,,,
SpiritList_score,Score,,集星度,,,,
SpiritListSkillAwakePopupTitle,Star gathering skill upgrade,,集星技能升階,,,,
SpiritListSkillUnlock,Skills unlocked:    <#60d5dc>,,技能解鎖:    <#60d5dc>,,,,
SpiritList_skill_score_req,Can be awakened if the star gathering degree is greater than {0},,集星度大於{0}可覺醒,,,,
SpiritList_skill_score_req_star,When the star gathering degree is greater than {0}， {1} level skills can be awakened.,,集星度大於{0}可覺醒{1}階技能,,,,
SpiritList_skill_score_req_alert,Insufficient required star clustering,,所需的集星度不足,,,,
SpiritList_skill_detail_cell_title,{0}Star attribute bonus,,{0}星屬性加成,,,,
SpiritList_skill_detail_stat_all_hero,All,,全體,,,,
SpiritList_skill_unlock_bubble_title,Liberation successful,,解放成功,,,,
SpiritList_skill_skill_unlock,Skills unlocked:    <#60d5dc>,,技能解鎖:    <#60d5dc>,,,,
SpiritListResetSkillComfirmTitle,Hint,,提示,,,,
SpiritListResetSkillConfirmContent,Are you sure you want to reset this skill? <br><#ee5555>(All development resources will be returned after reset)</color>,,是否確認重置此技能？<br><#ee5555>（重置後所有養成資源將返還）</color>,,,,
SpiritListTotalStatBubbleTitle,Total attributes,,總屬性,,,,
SpiritListTotalNormalStatTitle,Basic attributes,,基礎屬性,,,,
SpiritListTotalFactionStatTitle,Faction attributes,,陣營屬性,,,,
SpiritListTotalStatBubbleHints,Attributes take effect on all characters in battle,,屬性對所有上陣角色生效,,,,
SpiritListHelpPopupTitle,Star Hourglass,,星之沙漏,,,,
SpiritListHelpPopupContent,"Explanation
- Star soul combination can be activated by consuming star soul.
- Each time a combination is activated, the attribute bonus corresponding to the combination can be obtained.
- After the star gathering degree reaches a certain value, the star gathering skill can be activated.
- Skills will take effect directly during combat.
- Star soul combination and star gathering skills can be reset. After resetting, all consumed Star Souls and Evil-Breaking Crystals will be returned. ",,"illustrate
- Star soul combination can be activated by consuming star soul.
- Each time a combination is activated, the attribute bonus corresponding to the combination can be obtained.
- After the star gathering degree reaches a certain value, the star gathering skill can be activated.
- Skills will take effect directly during combat.
- Star soul combination and star gathering skills can be reset. After resetting, all consumed Star Souls and Evil-Breaking Crystals will be returned. ",,,,
SpiritListEntryDetailPopupTitle,Star soul combination star promotion,,星魂組合升星,,,,
,,,,,,,
SpiritListMissionButton,Star Soul Achievements,,星魂成就,,,,
SpiritListMissionPopupTitle,Star Soul Achievements,,星魂成就,,,,
SpiritList_missionEmpty,No star soul achievements yet,,暫無星魂成就,,,,
,,,,,,,
SpiritList_chapter_1,Olympus,,奧林匹斯,,,,
SpiritList_chapter_2,Thebes,,Thebes,,,,
SpiritList_chapter_3,Ocean,,Ocean,,,,
SpiritList_chapter_4,Underworld,,Underworld,,,,
,,,,,,,
SpiritList_filter_ALL,All,,全部,,,,
SpiritList_filter_WISH_LIST,Wish list,,心願清單,,,,
SpiritList_filter_THEBES_SUPPRESS,Thebes Restraint,,Thebes剋制,,,,
SpiritList_filter_OLYMPUS_SUPPRESS,Olympus Restraint,,奧林匹斯剋制,,,,
SpiritList_filter_OCEAN_SUPPRESS,Ocean Restraint,,Ocean剋制,,,,
SpiritList_filter_UNDERWORLD_SUPPRESS,Underworld Restraint,,Underworld剋制,,,,
SpiritList_filter_THEBES_RESIST,Thebes Resistance,,ThebesResistance,,,,
SpiritList_filter_OLYMPUS_RESIST,Olympus Resistance,,奧林匹斯Resistance,,,,
SpiritList_filter_OCEAN_RESIST,Ocean Resistance,,OceanResistance,,,,
SpiritList_filter_UNDERWORLD_RESIST,Underworld Resistance,,UnderworldResistance,,,,
SpiritList_filter_ATK,Atk,,攻擊力,,,,
SpiritList_filter_HP,Hp,,生命值,,,,
SpiritList_filter_PHY_MAG_DEF,All Def,,物理及魔法防禦,,,,
,,,,,,,
SpiritList_EmptyResetAlert,There is no resettable star soul combination,,未有可重置的星魂組合,,,,
SpiritList_ResetCoolDownAlert,Reset function is cooling down,,重置功能冷卻中,,,,
SpiritListEntryStarUpLevelReqAlert,Unlock the star upgrade function after reaching level 68,,到達68級後解鎖升星功能,,,,
,,,,,,,
SpiritList_name_91001,SpiritList_name_91001,,SpiritList_name_91001,,,,
SpiritList_name_91002,SpiritList_name_91002,,SpiritList_name_91002,,,,
SpiritList_name_91003,SpiritList_name_91003,,SpiritList_name_91003,,,,
SpiritList_name_91004,SpiritList_name_91004,,SpiritList_name_91004,,,,
SpiritList_name_91005,SpiritList_name_91005,,SpiritList_name_91005,,,,
SpiritList_name_91006,SpiritList_name_91006,,SpiritList_name_91006,,,,
SpiritList_name_91007,SpiritList_name_91007,,SpiritList_name_91007,,,,
SpiritList_name_91008,SpiritList_name_91008,,SpiritList_name_91008,,,,
SpiritList_name_91009,SpiritList_name_91009,,SpiritList_name_91009,,,,
SpiritList_name_91010,SpiritList_name_91010,,SpiritList_name_91010,,,,
SpiritList_name_91011,SpiritList_name_91011,,SpiritList_name_91011,,,,
SpiritList_name_91012,SpiritList_name_91012,,SpiritList_name_91012,,,,
SpiritList_name_91013,SpiritList_name_91013,,SpiritList_name_91013,,,,
SpiritList_name_91014,SpiritList_name_91014,,SpiritList_name_91014,,,,
SpiritList_name_91015,SpiritList_name_91015,,SpiritList_name_91015,,,,
SpiritList_name_91016,SpiritList_name_91016,,SpiritList_name_91016,,,,
SpiritList_name_91017,SpiritList_name_91017,,SpiritList_name_91017,,,,
SpiritList_name_91018,SpiritList_name_91018,,SpiritList_name_91018,,,,
SpiritList_name_91019,SpiritList_name_91019,,SpiritList_name_91019,,,,
SpiritList_name_91020,SpiritList_name_91020,,SpiritList_name_91020,,,,
SpiritList_name_91021,SpiritList_name_91021,,SpiritList_name_91021,,,,
SpiritList_name_91022,SpiritList_name_91022,,SpiritList_name_91022,,,,
SpiritList_name_91023,SpiritList_name_91023,,SpiritList_name_91023,,,,
SpiritList_name_91024,SpiritList_name_91024,,SpiritList_name_91024,,,,
SpiritList_name_91025,SpiritList_name_91025,,SpiritList_name_91025,,,,
SpiritList_name_91026,SpiritList_name_91026,,SpiritList_name_91026,,,,
SpiritList_name_91027,SpiritList_name_91027,,SpiritList_name_91027,,,,
SpiritList_name_91028,SpiritList_name_91028,,SpiritList_name_91028,,,,
SpiritList_name_91029,SpiritList_name_91029,,SpiritList_name_91029,,,,
SpiritList_name_91030,SpiritList_name_91030,,SpiritList_name_91030,,,,
SpiritList_name_92001,SpiritList_name_92001,,SpiritList_name_92001,,,,
SpiritList_name_92002,SpiritList_name_92002,,SpiritList_name_92002,,,,
SpiritList_name_92003,SpiritList_name_92003,,SpiritList_name_92003,,,,
SpiritList_name_92004,SpiritList_name_92004,,SpiritList_name_92004,,,,
SpiritList_name_92005,SpiritList_name_92005,,SpiritList_name_92005,,,,
SpiritList_name_92006,SpiritList_name_92006,,SpiritList_name_92006,,,,
SpiritList_name_92007,SpiritList_name_92007,,SpiritList_name_92007,,,,
SpiritList_name_92008,SpiritList_name_92008,,SpiritList_name_92008,,,,
SpiritList_name_92009,SpiritList_name_92009,,SpiritList_name_92009,,,,
SpiritList_name_92010,SpiritList_name_92010,,SpiritList_name_92010,,,,
SpiritList_name_92011,SpiritList_name_92011,,SpiritList_name_92011,,,,
SpiritList_name_92012,SpiritList_name_92012,,SpiritList_name_92012,,,,
SpiritList_name_92013,SpiritList_name_92013,,SpiritList_name_92013,,,,
SpiritList_name_92014,SpiritList_name_92014,,SpiritList_name_92014,,,,
SpiritList_name_92015,SpiritList_name_92015,,SpiritList_name_92015,,,,
SpiritList_name_92016,SpiritList_name_92016,,SpiritList_name_92016,,,,
SpiritList_name_92017,SpiritList_name_92017,,SpiritList_name_92017,,,,
SpiritList_name_92018,SpiritList_name_92018,,SpiritList_name_92018,,,,
SpiritList_name_92019,SpiritList_name_92019,,SpiritList_name_92019,,,,
SpiritList_name_92020,SpiritList_name_92020,,SpiritList_name_92020,,,,
SpiritList_name_92021,SpiritList_name_92021,,SpiritList_name_92021,,,,
SpiritList_name_92022,SpiritList_name_92022,,SpiritList_name_92022,,,,
SpiritList_name_92023,SpiritList_name_92023,,SpiritList_name_92023,,,,
SpiritList_name_92024,SpiritList_name_92024,,SpiritList_name_92024,,,,
SpiritList_name_92025,SpiritList_name_92025,,SpiritList_name_92025,,,,
SpiritList_name_92026,SpiritList_name_92026,,SpiritList_name_92026,,,,
SpiritList_name_92027,SpiritList_name_92027,,SpiritList_name_92027,,,,
SpiritList_name_92028,SpiritList_name_92028,,SpiritList_name_92028,,,,
SpiritList_name_92029,SpiritList_name_92029,,SpiritList_name_92029,,,,
SpiritList_name_93001,SpiritList_name_93001,,SpiritList_name_93001,,,,
SpiritList_name_93002,SpiritList_name_93002,,SpiritList_name_93002,,,,
SpiritList_name_93003,SpiritList_name_93003,,SpiritList_name_93003,,,,
SpiritList_name_93004,SpiritList_name_93004,,SpiritList_name_93004,,,,
SpiritList_name_93005,SpiritList_name_93005,,SpiritList_name_93005,,,,
SpiritList_name_93006,SpiritList_name_93006,,SpiritList_name_93006,,,,
SpiritList_name_93007,SpiritList_name_93007,,SpiritList_name_93007,,,,
SpiritList_name_93008,SpiritList_name_93008,,SpiritList_name_93008,,,,
SpiritList_name_93009,SpiritList_name_93009,,SpiritList_name_93009,,,,
SpiritList_name_93010,SpiritList_name_93010,,SpiritList_name_93010,,,,
SpiritList_name_93011,SpiritList_name_93011,,SpiritList_name_93011,,,,
SpiritList_name_93012,SpiritList_name_93012,,SpiritList_name_93012,,,,
SpiritList_name_93013,SpiritList_name_93013,,SpiritList_name_93013,,,,
SpiritList_name_93014,SpiritList_name_93014,,SpiritList_name_93014,,,,
SpiritList_name_93015,SpiritList_name_93015,,SpiritList_name_93015,,,,
SpiritList_name_93016,SpiritList_name_93016,,SpiritList_name_93016,,,,
,,,,,,,
SpiritList_skill_name_910010,Beast God Belief,,獸神信仰,,,,
SpiritList_skill_name_911010,White hot spark,,白熱星火,,,,
SpiritList_skill_name_920010,Meteorite core,,殞鐵核心,,,,
SpiritList_skill_name_921010,Chapter of Blood Devouring,,噬血之章,,,,
SpiritList_skill_name_930010,The power of turning stars,,轉星之力,,,,
SpiritList_skill_name_931010,Nebula,,星雲密布,,,,
,,,,,,,
SpiritList_skill_name_9100101,Beast God Belief I,,獸神信仰I,,,,
SpiritList_skill_name_9100102,Beast God Belief II,,獸神信仰II,,,,
SpiritList_skill_name_9100103,Beast God Belief III,,獸神信仰III,,,,
SpiritList_skill_name_9100104,Beast God Belief IV,,獸神信仰IV,,,,
SpiritList_skill_name_9100105,Beast God Belief V,,獸神信仰V,,,,
SpiritListSkillDesc_9100101,Increases the「Beast God Damage Reduction」of our heroes in battle by 10%.,,使我方上陣英雄的「獸神減傷」增加10%。,,,,
SpiritListSkillDesc_9100102,Increases the「Beast God Damage Reduction」of our heroes in battle by 20%.,,使我方上陣英雄的「獸神減傷」增加20%。,,,,
SpiritListSkillDesc_9100103,Increases the「Beast God Damage Reduction」of our heroes in battle by 30%.,,使我方上陣英雄的「獸神減傷」增加30%。,,,,
SpiritListSkillDesc_9100104,Increases the「Beast God Damage Reduction」of our heroes in battle by 40%.,,使我方上陣英雄的「獸神減傷」增加40%。,,,,
SpiritListSkillDesc_9100105,Increases the「Beast God Damage Reduction」of our heroes in battle by 60%.,,使我方上陣英雄的「獸神減傷」增加60%。,,,,
SpiritList_skill_name_9110101,White hot spark I,,白熱星火I,,,,
SpiritList_skill_name_9110102,White hot spark II,,白熱星火II,,,,
SpiritList_skill_name_9110103,White hot spark III,,白熱星火III,,,,
SpiritList_skill_name_9110104,White hot spark IV,,白熱星火IV,,,,
SpiritList_skill_name_9110105,White hot spark V,,白熱星火V,,,,
SpiritList_skill_name_9200101,Meteorite core I,,隕鐵核心I,,,,
SpiritList_skill_name_9200102,Meteorite core II,,隕鐵核心II,,,,
SpiritList_skill_name_9200103,Meteorite core III,,隕鐵核心III,,,,
SpiritList_skill_name_9200104,Meteorite core IV,,隕鐵核心IV,,,,
SpiritList_skill_name_9200105,Meteorite core V,,隕鐵核心V,,,,
SpiritListSkillDesc_9200101,Increases the「damage reduction」 of our heroes in battle by 5%.,,使我方上陣英雄「減傷」增加5%。,,,,
SpiritListSkillDesc_9200102,Increases the「damage reduction」 of our heroes in battle by 10%.,,使我方上陣英雄「減傷」增加10%。,,,,
SpiritListSkillDesc_9200103,Increases the「damage reduction」 of our heroes in battle by 15%.,,使我方上陣英雄「減傷」增加15%。,,,,
SpiritListSkillDesc_9200104,Increases the「damage reduction」 of our heroes in battle by 25%.,,使我方上陣英雄「減傷」增加25%。,,,,
SpiritListSkillDesc_9200105,Increases the「damage reduction」 of our heroes in battle by 40%.,,使我方上陣英雄「減傷」增加40%。,,,,
SpiritList_skill_name_9210101,Chapter of Blood Devouring I,,噬血之章I,,,,
SpiritList_skill_name_9210102,Chapter of Blood Devouring II,,噬血之章II,,,,
SpiritList_skill_name_9210103,Chapter of Blood Devouring III,,噬血之章III,,,,
SpiritList_skill_name_9210104,Chapter of Blood Devouring IV,,噬血之章IV,,,,
SpiritList_skill_name_9210105,Chapter of Blood Devouring V,,噬血之章V,,,,
SpiritList_skill_name_9300101,The power of turning stars I,,轉星之力I,,,,
SpiritList_skill_name_9300102,The power of turning stars II,,轉星之力II,,,,
SpiritList_skill_name_9300103,The power of turning stars III,,轉星之力III,,,,
SpiritList_skill_name_9300104,The power of turning stars IV,,轉星之力IV,,,,
SpiritList_skill_name_9300105,The power of turning stars V,,轉星之力V,,,,
SpiritListSkillDesc_9300101,Increases the「damage increase」of our heroes in battle by 5%.,,使我方上陣英雄「增傷」增加5%。,,,,
SpiritListSkillDesc_9300102,Increases the「damage increase」of our heroes in battle by 10%.,,使我方上陣英雄「增傷」增加10%。,,,,
SpiritListSkillDesc_9300103,Increases the「damage increase」of our heroes in battle by 15%.,,使我方上陣英雄「增傷」增加15%。,,,,
SpiritListSkillDesc_9300104,Increases the「damage increase」of our heroes in battle by 25%.,,使我方上陣英雄「增傷」增加25%。,,,,
SpiritListSkillDesc_9300105,Increases the「damage increase」of our heroes in battle by 40%.,,使我方上陣英雄「增傷」增加40%。,,,,
SpiritList_skill_name_9310101,Nebula I,,星雲密布I,,,,
SpiritList_skill_name_9310102,Nebula II,,星雲密布II,,,,
SpiritList_skill_name_9310103,Nebula III,,星雲密布III,,,,
SpiritList_skill_name_9310104,Nebula IV,,星雲密布IV,,,,
SpiritList_skill_name_9310105,Nebula V,,星雲密布V,,,,
,,,,,,,
#Gallery,,,,,,,
GalleryPageTitle,Gallery,,資料庫,,,,
Gallery_unlock_hints,Clear 3-10 to unlock,,主線3-10解鎖,,,,
,,,,,,,
#Hero Gallery,,,,,,,
HeroGalleryPageTitle,Star God archive,,星神檔案,,,,
HeroGalleryPageUnlockCountText,Current hero file is opened:<#33eeee> {0},,當前勢力星神檔案開啟:<#33eeee> {0},,,,
HeroGalleryDetailPopupUnlockTitle,Information open,,資料開放,,,,
HeroGalleryDetailPopupUpgradeTitle,File upgrade,,檔案升級,,,,
HeroGalleryDetailPopupUnlockButton,Start up,,啟動,,,,
HeroGalleryDetailPopupUpgradeButton,Upgrade,,升級,,,,
HeroGalleryPopupHeroUnlock,Can be activated with character {0},,擁有人物{0}可啟動,,,,
HeroGalleryPopupHeroHintsStar,{0} can be upgraded when it reaches {1} stars,,{0}達到{1}星可升級,,,,
HeroGalleryPopupHeroHintsRarity,{0} can be upgraded by awakening to {1} Hero,,{0}覺醒至{1}星神可升級,,,,
HeroGalleryPopupHeroHintsAwaken,{0 reaches Awakening{1} stars to upgrade,,{0}達到覺醒{1}星可升級,,,,
HeroGalleryPopupHeroHintsMax,Level cap reached,,已達最高級,,,,
HeroGalleryPopupStatHints,Attribute bonuses are effective for all Heroes in battle,,屬性加成對全體上陣星神有效,,,,
HeroGalleryUnlockSuccessBubbleTitle,Ability rises,,能力上升,,,,
HeroGalleryUnlockSuccessBubbleActiveBonusText,"<#FFFFFF>{0} level activated <#999999> HP +{1}%, defense +{3}%, attack +{5}%",,"<#FFFFFF>{0}級啟動 <#999999>生命+{1}%,防禦+{3}%,攻擊+{5}%",,,,
HeroGalleryUnlockSuccessBubbleHints,The bonus is effective for all Heroes in battle,,加成對全體上陣星神有效,,,,
HeroGalleryStatBubbleTitle,Property summary,,屬性匯總,,,,
HeroGalleryStatBubbleStatTitle,Hero Attributes,,星神屬性,,,,
HeroGalleryStatBubbleHints,Hero files can improve the attributes of all heroes in battle,,星神檔案可提高所有上陣星神屬性,,,,
HeroGallerySuccessBubbleLevel,Level {0},,{0}級,,,,
,,,,,,,
#PlayerInfoPopup,,,,,,,
PlayerInfo_Title,Player Profile,,玩家資料,,,,
PlayerInfo_Level_Format,Level:   {0},,等級:   {0}級,,,,
PlayerInfo_Exp_Format,{0}/{1},,{0}/{1},,,,
PlayerInfo_Exp_Max,Level limit reached,,已到達等級上限,,,,
PlayerInfo_Description_Label,Self Introduction:,,自我介紹:,,,,
PlayerInfo_Description_Default,Enter self introduction,,點擊輸入自我介紹,,,,
PlayerInfo_ID_Label,Role ID:,,角色ID:,,,,
PlayerInfo_EditAvatarButton,Edit Avatar,,設置,,,,
PlayerInfo_Detail_BattlePower,Combat Strenght:,,戰力:,,,,
PlayerInfo_Detail_Guild,Guild:,,公會:,,,,
PlayerInfo_Detail_Server,Server:,,伺服器:,,,,
PlayerInfo_Detail_Server_Time,Server time:,,本區開服時間:,,,,
PlayerInfo_Detail_ServerArea,Area:,,分區:,,,,
PlayerInfo_Detail_ServerArea_Time,Server Zone:,,分區開服時間:,,,,
,,,,,,,
#PlayerProfile Error Msg,,,,,,,
PlayerProfile_Error_UpdateName,Error: Change nickname,,錯誤 : 更改暱稱,,,,
PlayerProfile_Error_UpdateDesc,Error: Change self-description,,錯誤 : 更改自我介紹,,,,
PlayerProfile_Error_UpdateIcon,Error: Change avatar,,錯誤 : 更改頭像,,,,
PlayerProfile_Error_UpdateIconBorder,Error: Change avatar frame,,錯誤 : 更改頭像框,,,,
,,,,,,,
,,,,,,,
#PlayerInfoEditNamePopup,,,,,,,
PlayerInfoEditName_Title,Change nickname,,更改暱稱,,,,
PlayerInfoEditName_DefaultMsg,Please enter a 1-7 character character name,,請輸入 1-7 個字符角色名稱,,,,
PlayerInfoEditName_Free,Free this time,,本次免費,,,,
PlayerInfoEditName_Warning_Empty,Name cannot be blank,,名稱不能空白,,,,
PlayerInfoEditName_Warning_SameName,Cannot enter the same name as before,,輸入名稱與原來一樣,,,,
PlayerInfoEditName_Warning_NameUsed,Name is already taken,,名稱已有人使用,,,,
PlayerInfoEditName_Warning_NotEnoughGems,Not enough diamonds,,鑽石不足,,,,
,,,,,,,
#PlayerInfoEditDescPopup,,,,,,,
PlayerInfoEditDesc_Title,Change self-description,,更改自我介紹,,,,
PlayerInfoEditDesc_DefaultMsg,Please enter 90 characters to introduce yourself,,請輸入 90 個字符自我介紹,,,,
PlayerInfoEditDesc_Free,Free this time,,本次免費,,,,
PlayerInfoEditDesc_Warning_SameContent,The input content is the same as before,,輸入內容與原來一樣,,,,
PlayerInfoEditDesc_Warning_NotEnoughGems,Not enough diamonds,,鑽石不足,,,,
,,,,,,,
#PlayerInfoExchangePopup,,,,,,,
PlayerInfoExchange_Tab_1,Title,,稱號,,,,
PlayerInfoExchange_Tab_2,Avatar,,頭像,,,,
PlayerInfoExchange_Tab_3,Avatar frame,,頭像框,,,,
PlayerInfoExchange_Tab_4,Appearance,,外觀,,,,
PlayerInfoExchange_Tab_5,PVP,,PVP,,,,
PlayerInfoExchange_UseBtn,Use,,使用,,,,
PlayerInfoExchange_UsedBtn,Used,,已使用,,,,
PlayerInfoExchange_Using,Using,,使用中,,,,
PlayerInfoExchange_NotOwned,Not owned,,未擁有,,,,
PlayerInfoExchange_RemainTime,Remaining usage time: {0},,剩餘使用時間: {0},,,,
PlayerInfoExchange_RemainTime_Forever,Permanent,,永久,,,,
,,,,,,,
#Player Icon,,,,,,,
PlayerIcon_1101,The one who shines. Apollo,,閃耀者．Apollo,,,,
PlayerIcon_1102,Demigod hero. Hercules,,半神英雄．Hercules,,,,
PlayerIcon_1103,The goddess of victory. Athena,,勝利女神．Athena,,,,
PlayerIcon_1104,Giant throne. Moana,,巨爵座．Moana,,,,
PlayerIcon_1105,Chaste and flawless. Hestia,,貞潔無瑕．Hestia,,,,
PlayerIcon_1106,Lynx. bell,,天貓座．Bell,,,,
PlayerIcon_1107,Messengers of the Gods．Hermes,,諸神使者．Hermes,,,,
PlayerIcon_1201,The moon of destruction. Artemis,,毀滅之月．Artemis,,,,
PlayerIcon_1202,Libra．Lipa,,天秤座．Lipa,,,,
PlayerIcon_1203,Lyra. Aoife,,天琴座．奧菲,,,,
PlayerIcon_1204,Pisces. Pais,,雙魚座．派絲,,,,
PlayerIcon_1205,Earth Mother Goddess. Demeter,,地母神．Demeter,,,,
PlayerIcon_1206,Ursa Minor. Areka,,小熊座．Areka,,,,
PlayerIcon_1207,Little Leo. Bisky,,小獅座．Bisky,,,,
PlayerIcon_1208,Corona Borealis. Stella,,北冕座．Stella,,,,
